title,content,sentiment_chunks,title_sentiment,content_sentiment
Interior ministry to enhance crucial data sharing,"US
A meeting was held under the chairmanship of Interior Minister Mohsin Naqvi in which heads of all attached departments
The interior ministry on Wednesday decided to enhance cooperation among all its subsidiary institutions in an effort to make timely exchange of information and data possible for crucial decision making.
A meeting was held under the chairmanship of Interior Minister Mohsin Naqvi in which heads of all attached departments, including NADRA, Anti-Narcotics Control, FIA, Frontier Corps, Frontier Constabulary, Rangers, National Police Academy, National Police Bureau, Passport and Immigration, National Cyber Crime Investigation Agency and Islamabad Police attended the meeting.
COMMENTS","['POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
Blistering heat bears down on Pakistan,"PK
Citizens advised to stay indoors, avoid sun between 11am and 4pm
A persistent and severe heatwave continues to engulf large swathes of Pakistan, with temperatures soaring to alarming levels across the country.
According to the Pakistan Meteorological Department (PMD), the ongoing heatwave is expected to persist until Thursday, June 13, with temperatures in many regions remaining significantly above seasonal norms.
The PMD reports that temperatures in upper and central Punjab, Khyber-Pakhtunkhwa, Kashmir, Gilgit-Baltistan, Sindh, Balochistan, and southern Punjab are ranging between 4 to 7°C above average.
In response, citizens have been strongly advised to avoid exposure to direct sunlight, especially between 11:00 AM and 4:00 PM, and to stay well-hydrated to reduce the risk of heatstroke.
The situation is especially critical in plain areas, where temperatures are forecast to remain extremely high through Wednesday and Thursday, accompanied by dusty winds in the afternoons.
According to a spokesperson for the Punjab Provincial Disaster Management Authority (PDMA), Bhakkar recorded the country's highest temperature at 50°C.
Other cities such as Dera Ghazi Khan and Noorpur Thal registered 49°C, while Gujranwala, Hafizabad, Layyah, and Mandi Bahauddin saw highs of 48°C. Bahawalnagar, Chakwal, Jhelum, Khanewal, Kot Addu, Sargodha, Sheikhupura, and Sialkot all experienced scorching temperatures reaching up to 47°C.
Major urban centres including Lahore, Faisalabad, Multan, Attock, and Sahiwal are also facing extreme heat, with forecasts predicting temperatures between 45°C and 47°C.
In terms of humidity, Multan recorded 46°C with 56% relative humidity, Dera Ghazi Khan 46°C with 42%, Sargodha 47°C with 52%, and Lahore 46°C with 36%, indicating dangerous heat index levels.
COMMENTS","['POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE']",['NEGATIVE'],POSITIVE
Bosnia partners with EU to secure border,"US
Govt says country becomes a credible partner in securing external borders of the EU
Bosnia and Herzegovina on Wednesday signed an agreement with the European Union providing for technical assistance and deployment of EU guards on its borders to control and prevent illegal migration and cross-border crime.
The agreement was signed in Brussels by Borjana Kristo, the chairwoman of Bosnia's Council of Ministers, and Magnus Brunner, the EU Commissioner for Internal Affairs and Migration, a statement from Kristo's office said. ""The signing today ... is an important step forward on the European path of Bosnia-Herzegovina which has thus fulfilled an EU condition and become a credible partner in securing the external borders of the EU,"" the statement said.
An EU candidate country which has yet to start negotiations on the membership of the 27-member bloc, Bosnia was the only Western Balkan country besides Kosovo that had not signed an arrangement with the EU's border agency Frontex.
Thousands of people from the Middle East, Afghanistan, Pakistan and North Africa use the so-called Balkan route, which runs via Turkey, Bulgaria, North Macedonia and Serbia, to reach wealthy Western countries.
Frontex can assist EU countries by exercising powers such as border checks and registrations. The EU has said its increased cooperation on border management with the Western Balkan countries has significantly decreased illegal border crossing, with a downward trend continuing in 2025.
COMMENTS","['POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE']",['POSITIVE'],POSITIVE
US mediation offer,"PK
The stakes are too high to leave the longstanding Kashmir issue to empty slogans or rigid bilateralism.
The Kashmir dispute is not a regional fault line. It is a global flashpoint — one that demands more than sterile diplomatic statements and historical posturing. The recent military flare-up between Pakistan and India, the most serious between the two in decades, brought the subcontinent dangerously close to open conflict. A ceasefire was achieved, but not through bilateral diplomacy — it was the intervention from none other than the President of the United States of America that helped defuse the escalation that threatened what is called mutually agreed destruction. This begs the question: can the Kashmir dispute be resolved without the active involvement of a major world power?
For far too long, India has been averse to third-party mediation, insisting that Kashmir is a bilateral matter in line with the Shimla Agreement of 1972. This rigid stance has, in effect, blocked any meaningful dialogue while allowing the conflict to fester. But the latest developments suggest a subtle shift. New Delhi and Islamabad, while not openly inviting mediation, allowed space for President Donald Trump to intervene — a notable departure from past rejections of third-party involvement. Just yesterday, the US Department of State reiterated Trump's willingness to help resolve the Kashmir issue, stating that ""each step that he takes is made to solve generational differences between countries"".
This statement, while significant, should be viewed with cautious optimism considering the chequered US history. The stakes are too high to leave the longstanding Kashmir issue to empty slogans or rigid bilateralism. And as long as it remains unresolved, it will continue to poison relations between the two nuclear-armed neighbours and destabilise an already fragile region.
Whether it is Trump or any other global leader, only a credible and powerful mediator can help break the deadlock. Currently, the US — which enjoys leverage over both Islamabad and New Delhi — remains best placed to lead that effort.
COMMENTS","['NEGATIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],NEUTRAL
Migration crisis: what really matters?,"PK
The United States, long a symbol of refuge, has been retreating from its commitments.
When President Donald Trump signed an executive order back in January banning refugee resettlement, citing national security and the need to ""protect the homeland"", it wasn't just a policy shift but a declaration of how the modern world views displacement. Refugees are increasingly seen not as victims of circumstance, but as potential threats, burdens or political pawns. The tough reality that emerges with increasingly strong borders and inflammatory people-powered politics is: in the world at large, is it borders or bodies that weigh more?
The United States, long a symbol of refuge, has been retreating from its commitments. Under Trump's previous administration, the refugee cap reached historic lows, and entire populations were blocked entry on the basis of religion and nationality. Now, the familiar language of fear is back, cloaked in sovereignty, but rooted in exclusion.
And this is not a uniquely American phenomenon. Across Europe, the narrative echoes. The UK's attempts to deport asylum seekers to Rwanda, Italy's criminalisation of migrant rescue ships and Greece's illegal pushbacks in the Aegean all signal a global trend: the securitisation of human movement. Refugees are treated less like people in need and more like liabilities to be managed, repelled or offloaded.
But in today's world, the category of the ""refugee"" itself is expanding — or at least, should be. While the 1951 Geneva Convention defines a refugee as someone fleeing persecution due to race, religion, nationality or political opinion, this framework fails to accommodate the new and growing class of displaced persons: climate migrants.
Many people are made homeless each year by floods, droughts, fires and flooding waters. Entire nations on islands are in peril and at the same time, changing weather in South Asia and Africa leads to conflicts and destroys people's livelihoods. These people do not receive the same status as refugees, according to international rules. No one is protecting them and there is no form of recognition set aside for them.
This lack of rules further highlights a weakness in how the world is run. The rules in war do not update as the world shifts. Refugee institutions made after World War II do not keep up with the issues caused by today's displacement. Although the Geneva Convention is admired, it no longer works well. It cannot address the blurred lines between conflict and climate, between persecution and poverty, between war and weather. As a result, these grey zones are overlooked by the international community as rich nations stop accepting refugees but claim to follow humanitarian principles.
This raises a fundamental moral dilemma: What are borders actually protecting? If the answer is sovereignty, then sovereignty itself becomes a justification for indifference. Hannah Arendt once warned of the danger faced by those who lose the ""right to have rights"". Today, millions roam the world with no state to speak for them, no law to defend them and no border willing to welcome them. Their existence is a daily negotiation with rejection.
The debate is not just about who crosses borders; it's about how the global order prioritises state security over human security; it's about whether IR will keep being just about power or if it will become something fairer and more open. We can no longer afford to treat migration as a temporary crisis or a political inconvenience. Climate displacement, economic collapse and civil conflict are not going away; they are the future. And that future demands new definitions, new protections and, above all, new compassion.
If we continue to worship borders and ignore the bodies knocking on them, then we must also accept what that reveals about our values. If the world is set up to protect the few at the expense of the disadvantaged, it will not be a true just society. And in the end, the lines we draw on maps will mean little if they come at the cost of our shared humanity.
COMMENTS","['NEGATIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE']",['POSITIVE'],NEGATIVE
London Mayor knighted by King Charles,"US
The announcement of Khan's knighthood was made on December 30, 2024, in the New Year's Honours list.
Mayor of London Sadiq Khan has been knighted by King Charles for his outstanding services that included Khan's efforts for improving London's air quality, provision of free school meals, and increase in council housing.
Despite the recognition, Khan faced fierce criticism from senior Conservative politicians, alongside a mammoth petition that amassed 220,000 signatures, aiming to prevent the knighthood.
The announcement of Khan's knighthood was made on December 30, 2024, in the New Year's Honours list.
Despite the backlash, which included nearly 30 petitions being submitted to revoke the honor, the Mayor's knighthood proceeded without change.
In defence of Khan, Foreign Secretary David Lammy expressed pride in the UK's ability to elevate individuals from humble beginnings, noting Khan's rise from being the son of a bus driver to a knight.
Lammy also acknowledged Khan's efforts to improve London's air quality, provide free school meals, and increase council housing.
Khan, reflecting on the honour, expressed his gratitude on social media, emphasising the journey from growing up on a council estate to becoming Mayor of London.
Taking his X handle, Mayor of London Sadiq Khan tweeted, ""The London promise: if you work hard, and get a helping hand, you can achieve anything.""
""Immensely proud to receive a knighthood from His Majesty The King. Growing up on a council estate in Tooting, I never imagined I'd one day receive this great honour while serving as Mayor,"" he added.
COMMENTS","['POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
Escalator installed at Lahore railway station,"DE
Lahore Railways Station serves hundreds of thousands of passengers daily
Pakistan Railways has launched a phased project to install escalators at key stations including Lahore, Karachi, and Multan, at a total cost of Rs120 million. According to the Railways minister, escalators at Lahore Railways Station will be operational from June 25.
In the first phase, work is underway at Lahore Railways Station, where escalators are being installed on platforms 2 and 4 at a cost of Rs60 million. The installation is nearly complete.
Established in 1859 during the British era, Lahore Railways Station serves hundreds of thousands of passengers daily. In the absence of escalators, elderly passengers, women and children often struggled with stairs while carrying luggage. Given the hardship faced by the railway commuters, the administration decided to install escalators which will be operational soon.
As many as 50 million passengers travel in trains annually. The railways administration said after Lahore, the escalators will be installed phase-wise at Karachi, Multan, Rawalpindi, Peshawar and other stations.
It has estimated the total cost at Rs120 million. Work for installation of escalators at Karachi Railways Station will also be started this month. Besides, the administration is also constructing comfortable waiting areas for passengers.
COMMENTS","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
Title not found,Content not found,['NEGATIVE'],['NEGATIVE'],NEGATIVE
15% hike in oil refining planned,"US
Capacity will be increased through executing plant upgrade projects
Pakistan is likely to increase its refining capacity by 15% by the year 2027 through plant upgrade projects, which are being executed under the Oil Refining Policy 2023, according to the Annual Plan for fiscal year 2025-26.
For FY26, the targets for crude oil and natural gas production have been fixed at 24.24 million barrels and 1.24 trillion cubic feet (tcf), respectively. The target for local liquefied petroleum gas (LPG) supply has been set at 0.75 million tonnes.
The shortfall in indigenous gas supplies will be bridged through liquefied natural gas (LNG) imports, which are estimated at 7.5 million tonnes. Both gas transmission and distribution companies – Sui Northern Gas Pipelines Limited (SNGPL) and Sui Southern Gas Company (SSGC) – have set goals of adding 116,270 new consumers and 2,770 km of transmission and distribution pipelines during FY26.
During the year, efforts will be made to explore 14.8 million tonnes of local coal to count on domestic production and slash the import bill.
To reduce reliance on imported fuels, which currently meet 30% of gas demand, and address infrastructure gaps, the Petroleum Division has prioritised three key initiatives for FY26, which is beginning in July. The scope of the Village Gasification project will be expanded to 81 villages near gas fields by laying 2,770 km of new pipelines.
Adaptation, resilience strategies
Under these programmes, energy efficiency projects will be kick-started during FY26. These projects include the Machike, Thalian and Taru Jabba White Oil Pipeline, which is termed environment-friendly.
Pakistan's energy sector requires a transformative approach to address the challenges of energy security, affordability and sustainability. The Integrated Energy Planning Initiative, led by the Ministry of Planning and Development, aims to reshape the energy landscape through data-driven and analysis-based decision-making and policy formulation.
During FY25, crude oil production stood at 23.55 million barrels against the target of 26.55 million barrels, while the production of natural gas was 1.08 tcf, lower than the target of 1.21 tcf.
Local LPG supply came in at 0.73 million tonnes compared to the target of 0.79 million tonnes. In the outgoing year, a total of 35 wells (14 exploratory and 21 developmental) were drilled, significantly lower than the target of 67 wells (27 exploratory and 40 developmental).
A target of 15.4 million tonnes had been set for coal exploration, of which 13.82 million tonnes were extracted, marking a 90% success rate.
To bridge the gas demand-supply gap, around 7 million tonnes of LNG is expected to be imported by June 2025 against targeted imports of 8.85 million tonnes. The goal could not be achieved due to the failure of international suppliers to deliver LNG as per contractual agreements.
Gas pipelines
During fiscal year 2024-25, SNGPL and SSGC collectively added 20,061 new consumers (including domestic, commercial and industrial) compared to the target of 68,990 consumers. The two Sui companies also added 2,254 km of transmission and distribution pipelines against the target of 3,274 km.
With the proposed allocation of Rs2,541 million for FY25, the Petroleum Division advanced activity on four ongoing projects. These included the expansion and upgrading of Pakistan Petroleum Corehouse to ensure sustainable operations and facilitate oil and gas exploration, the Strategic Underground Gas Storage project and the supply of gas to villages and localities falling within 5 km radius of gas-producing fields of SNGPL and SSGC.
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE']",['NEGATIVE'],NEUTRAL
Title not found,Content not found,['NEGATIVE'],['NEGATIVE'],NEGATIVE
