title,link,content,sentiment_chunks,title_sentiment,content_sentiment
Suspect who killed teen TikToker over ‘rejection’ held in Faisalabad,https://www.thenews.com.pk/print/1318339-suspect-who-killed-teen-tiktoker-over-rejection-held-in-faisalabad,"ISLAMABAD: In a quick breakthrough, the police have arrested the suspected killer of 17-year-old social media influencer Sana Yousuf within 20 hours of the tragic incident that sent shockwaves across the country.
Inspector General of Police (IGP) Islamabad, Syed Ali Nasir Rizvi, announced the arrest during a press conference at Rescue 15 on Tuesday. He was joined by senior officials, including DIG Islamabad Muhammad Jawad Tariq, SSP (Investigations), SSP (Operations) and DSP CIA.
Islamabad IGP detailed the intensive investigation that followed brutal murder of the teenager in her house. Under the supervision of DIG, seven specialised teams were formed to lead the probe. These teams employed advanced techniques, combed through over 300 phone records, scrutinised social media activity and analysed surveillance footage from Safe City Islamabad and private security cameras.
The accused, identified as 22-year-old Umar Hayat, was apprehended from Faisalabad.
According to police, Umar, who is currently unemployed, had made persistent attempts to contact Sana. After repeated rejections, he allegedly carried out the fatal attack in a fit of rage.
Investigators recovered both the murder weapon and the victim’s mobile phone from his possession. It is believed he took the phone in an attempt to destroy evidence.
“The brutal murder of a young girl was not only tragic but posed a significant investigative challenge”, said IGP Rizvi. “Our teams worked tirelessly to ensure justice was served. The case sparked widespread concern, and we were under immense pressure to deliver results swiftly and effectively”, he told media. Rizvi emphasised police remain committed to delivering justice and will build a strong case backed by solid evidence to ensure the accused faces the full weight of the law.
The incident has ignited conversations on digital safety and the growing vulnerabilities faced by young influencers. Authorities have urged citizens to remain vigilant and report any suspicious activity.
Ali Nasir Rizvi said Umar Hayat is a matriculate and his father is a retired government employee of Grade-16. Umar is a resident of Faisalabad.
The Islamabad IG said Sana Yousaf’s murder is a tragic incident. “The brutal killing of any daughter is a challenge for the police”, he said. Islamabad police handled the case with a very professional approach, he added. On June 2, at 5pm. the accused shot the girl five times inside her house. Rizvi said 11 raids, including three in Islamabad, two in Faisalabad and one in Jaranwala, were conducted to arrest the accused. “Identifying and finding the accused was extremely important”, he remarked.
Meanwhile, according to initial investigations the victim and the suspect had been reportedly in contact over social media for nearly six months. Umar Hayat had traveled to Islamabad on May 29 -- Sana Yousaf’s birthday -- but failed to meet her after waiting for five hours. He then returned on June 2 and waited near her residence for over 14 hours before fatally shooting her after she declined to meet again.Police reports indicate that the suspect rented a Toyota Fortuner upon arriving in Islamabad and parked it in a street adjacent to the victim’s house. On the afternoon of June 2, Umar gained access to the home through an unlocked entrance -- reportedly left open by a downstairs tenant family. At the time, Sana’s mother was at the market, her father was away, and her younger brother was in Chitral. Only her aunt was home with her.
According to the aunt’s preliminary statement, she overheard Sana pleading with the intruder. However, the suspect fired two bullets into her chest, killing her on the spot. He then took the victim’s mobile phone, fled the house, rode a motorbike to where the rented vehicle was parked, and drove to Chungi No. 26 before boarding a bus to Faisalabad. He was eventually traced to his home in Jaranwala, where he was arrested.
AFP adds: Sana had more than 800,000 followers on TikTok, where she posted lip-sync videos, skincare tips, and promotional content for beauty products. The last video posted on her account was hours before her murder, in which she was seen cutting a cake for her birthday. Some comments under social media posts sharing the news of Sana’s murder suggested it was justified because of her social media career, in a society where honour codes restrict how women should behave. “You reap what you sow,” said one comment.
Women’s rights activist Nighat Dad such reactions embolden abusers to “silence women who dare to be visible”. “The vile comments under news of Sana´s murder aren´t just hateful noise, they´re part of a mindset that normalizes violence against women in Pakistan,” she posted online.
Shibli Faraz said Imran was not allowed to meet his family
Once Iran began receiving any benefits from those promises, it would have to stop all enrichment in country
Revised toll charges will apply across entire motorway network
Single plant was discovered in remote location in Yorkshire Dales in northern England in 1930
This massive, outrageous, pork-filled Congressional spending bill is a disgusting abomination, Musk posted on X
According to details, irregularities were unearthed in procurement of medicines
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],NEGATIVE
Imran to spearhead protest movement: Gohar,https://www.thenews.com.pk/print/1318340-imran-to-spearhead-protest-movement-gohar,"ISLAMABAD: PTI Chairman Barrister Gohar Ali Khan Tuesday announced that Imran Khan had been made the party’s patron-in-chief and he will spearhead the proposed countrywide protest movement.
Talking to the media outside the Adiala Jail, Rawalpindi, he noted that Imran will be represented by the senior party leader Omar Ayub and Secretary General Salman Akram Raja during the proposed nationwide protest.
He pointed out that Khyber Pakhtunkhwa Chief Minister Ali Amin Gandapur will focus on the governance issues in the province during the protest.
“I have been tasked with liaising with the diplomatic community as the party chairman. I will take the party’s cases to the High Court,” he maintained.
Gohar said the party founder had made it clear that all political and legal doors had been closed for him, so now there was no option left for them except launching a protest movement.
According to Gohar, Imran said he will lead the protest movement himself and give Omar Ayub the necessary instructions.
However, he contended that the PTI founder had not given any timeframe for the start of the protest at present, but clarified that he will be the party’s patron-in-chief from now on and will make all the party’s decisions.
Gohar said the protest movement leadership was not being entrusted to Ali Amin Gandapur. He strongly condemned what he alleged rigging in the Sambrial by-election.
Gohar clarified that he will continue to discharge his responsibilities as chairman, but the decision-making authority will rest with the PTI founder.
Shibli Faraz said Imran was not allowed to meet his family
Once Iran began receiving any benefits from those promises, it would have to stop all enrichment in country
Revised toll charges will apply across entire motorway network
Single plant was discovered in remote location in Yorkshire Dales in northern England in 1930
This massive, outrageous, pork-filled Congressional spending bill is a disgusting abomination, Musk posted on X
According to details, irregularities were unearthed in procurement of medicines
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
IMF being persuaded to drop demand for hike in duty on fertiliser,https://www.thenews.com.pk/print/1318341-imf-being-persuaded-to-drop-demand-for-hike-in-duty-on-fertiliser,"ISLAMABAD: Pakistan’s budget makers are heading towards convincing the IMF to drop demand for jacking up the Federal Excise Duty (FED) on fertiliser from 5 to 10 percent in the coming budget.
Prime Minister Shehbaz Sharif and his economic team, led by Minister for Finance Muhammad Aurangzeb, have played an important role in pursuing and convincing the IMF of this expected relief on the farm input.
If the IMF agrees in writing, then the FED on fertiliser will remain at the existing rate of 5 percent in the upcoming budget for 2025-26. The proposal of the imposition of a 5 percent FED on pesticides is also likely to be dropped in the next budget after the intervention made by the PM Office.
The Prime Minister also instructed the Federal Board of Revenue (FBR) to evaluate the proposed tariff rationalisation plan at the import stage and come up with accurate calculations that how much it might increase the import bill.
The FBR had already expressed its apprehensions that the reduced import tariff might cause mis-declaration of goods to avoid other taxes, such as withholding taxes and GST at the import stage.
However, the IMF has so far refused to allow the tax exemption for erstwhile FATA/PATA, and General Sales Tax (GST) is going to be imposed in the coming budget. But the political pressures still continue for the continuation of tax exemption.
“We expect that the GST at a reduced rate might be imposed in FATA/PATA in the upcoming budget,” said the official and added that the GST rate of 12 percent might be slapped in the Finance Bill 2025-26.
It was really hard for the budget makers to convince the IMF on a point which was already agreed and incorporated in the last report, whereby the IMF clearly stated that the FED on fertiliser will be increased from 5 to 10 percent in the FY26 Budget. It was also agreed to impose 5 percent FED on pesticides.
PM Shehbaz and the economic team convinced the IMF that the Agriculture Income Tax (AIT) was amended by all four provinces, and its collection would kick-start from the next budget.
At this point, when the agriculture sector was facing difficulties owing to low growth, the imposition of AIT and increased tax rate on farm inputs such as fertiliser and pesticides simultaneously would definitely further aggravate the farm productivity and efficiency in the country.
It seems that the Pakistani side has been able to convince the IMF to avoid an increase in the FED on fertiliser and the imposition of a tax on pesticides. The IMF did not agree to the continuation of tax exemption for FATA/PATA anymore from the next budget. This proposal for the imposition of GST was dropped on the eve of the last budget in 2024-25 when one federal minister sternly opposed it in the federal cabinet meeting on the date of approval of the budget and announcement in Parliament, thus managing for exemption for another fiscal year. But now the IMF does not seem in the mood to grant any further extension for exemption in FATA/PATA.
Shibli Faraz said Imran was not allowed to meet his family
Once Iran began receiving any benefits from those promises, it would have to stop all enrichment in country
Revised toll charges will apply across entire motorway network
Single plant was discovered in remote location in Yorkshire Dales in northern England in 1930
This massive, outrageous, pork-filled Congressional spending bill is a disgusting abomination, Musk posted on X
According to details, irregularities were unearthed in procurement of medicines
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],NEGATIVE
From Adiala to Times Square: PTI frustrates all peace efforts with establishment,https://www.thenews.com.pk/print/1318342-from-adiala-to-times-square-pti-frustrates-all-peace-efforts-with-establishment,"ISLAMABAD: Khyber Pakhtunkhwa Chief Minister Ali Amin Gandapur is making fresh efforts to break the deadlock between Imran Khan and the establishment but have failed to yield any positive results as yet.
Despite engaging in discussions with an important figure regarding PTI’s role during recent Pak-India recent war, Gandapur though receive appreciation for the PTI for standing with Pakistan and its defence forces against India, neither assurances of political relief nor a softening of stance toward Imran Khan is secured.
Sources say that while Gandapur attempted to use PTI’s patriotic credentials during Pak-India war as a bridge, the move didn’t work due to persistent attacks against top military command from Imran Khan, party’s social media and its supporters abroad. The irony, insiders note, is so obvious. While certain PTI figures like Gandapur and overseas intermediaries work behind the scenes to get a political opening for the party, its founder Imran Khan and the social media apparatus remain on the offensive. In a recent post on X (formerly Twitter), Imran Khan launched a direct attack on Field Marshal Asim Munir. Simultaneously, PTI supporters in the United States have escalated their international campaign, financing massive digital billboards in New York’s Times Square, criticising Pakistan’s military and current rulers at a time when India is actively lobbying against Pakistan on the global stage. These actions are undermining efforts of quiet diplomacy including that of Gandapur as well as the US-based Pakistan doctors and businessmen. Now even a gossip within the PTI has started against Pakistani-American businessman Tanweer Ahmed, who visited Khan several times in Adiala Jail in the past in hopes of bridging gap between the PTI and the establishment for the good of Pakistan.
Tanweer, speaking to Geo News’ Murtaza Ali Shah recently, recounted how he candidly told Imran Khan about the toxic political atmosphere his rhetoric had contributed to. He urged the former premier to help tone down polarisation for the sake of Pakistan’s unity. “Imran Khan was concerned,” said Tanweer, adding Khan even seemed unaware of the extent of division and the false narratives being built outside. He said there was an agreement that reconciliation and national cohesion were critical.
However, in a bitter twist, Tanweer’s outreach has been discredited within Khan’s inner circle. According to sources, the jailed PTI leader has been misinformed that Tanweer spoke against him on television, portraying the businessman’s genuine concerns as betrayal. This perception, it is believed, would not only sour Khan’s view of a key sympathiser, but it will also discouraged other mediators, including US-based Pakistani doctors who alongwith Tanweer ate making effort to lower the temperature between Khan and establishment. With Imran Khan unwilling to stop and the party’s global chapters vilification campaign against the Field Marshal, there is little space left for backchannel efforts. A source familiar with recent developments put it: “When even sincere efforts are twisted into betrayal, and the party leadership is not interested in restraint, what room is left for dialogue?”
Barrister Saif Ali Khan, when contacted, told The News that he is not in knowledge of any recent interaction of KP CM with the establishment. He, however, said that the chief minister, some other PTI leaders and he himself are making efforts for dialogue with the establishment to bring an end the differences between the two and pave way for an amicable political solution.
Shibli Faraz said Imran was not allowed to meet his family
Once Iran began receiving any benefits from those promises, it would have to stop all enrichment in country
Revised toll charges will apply across entire motorway network
Single plant was discovered in remote location in Yorkshire Dales in northern England in 1930
This massive, outrageous, pork-filled Congressional spending bill is a disgusting abomination, Musk posted on X
According to details, irregularities were unearthed in procurement of medicines
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],NEGATIVE
PM office clarifies court proceedings report,https://www.thenews.com.pk/print/1318343-pm-office-clarifies-court-proceedings-report,"ISLAMABAD: The Prime Minister’s Office has clarified a news item published in The News titled ‘PTI counsel grills PM in hearing of defamation plea against Imran’ on June 3, 2025, saying that facts were misrepresented and the story contained information which was contrary to proceedings of the court.
In a statement the PM office said: “The story misquotes Muhammad Hussain Chotia, the lawyer representing the defendant, Imran Khan as PTI’s counsel whereby he represented as the legal counsel of Mr Khan. The story also tries to establish in its headline that in the proceedings, prime minister was grilled whereby those who witnessed the proceeding in the court state the contrary. The prime minister was confident and answered all the queries put by the defendant’s counsel and supported his response with evidence. The prime minister also refuted the allegations levelled by the defendant’s counsel about the affidavit submitted by him and reiterated that the affidavit was submitted by fulfilling all the legal requirements.
“The defendant’s counsel kept his focus on wasting the precious time of the court by levelling baseless allegations regarding the fulfillment of the legalities regarding the document and kept beating around the bush rather than focusing on the case being heard and its legitimacy. Trying to avoid the facts of the case regarding which the defendant has been employing delaying tactics by taking adjournments and changing his lawyers many times, the defendant’s counsel took the same path and tried to keep the court busy in technicalities. The plaintiff, Prime Minister Muhammad Shehbaz Sharif had thorough clarity of the case and held his ground with confidence.
“The prime minister’s clarity about the case and fulfillment of all the legal formalities pertaining to submission of the affidavit by the prime minister took the defendant’s counsel by surprise who started to browse files in bewilderment and desperation. The prime minister asked the defendant’s counsel whether he is unable to find more questions or has run out them, at which the court echoed with laughter.  “The story tried to create an impression that the prime minister was grilled, which is not only factually incorrect, but also the exact opposite happened in the proceeding rather the session ended with the defendant’s counsel making him a laughing stock,” the statement read.
Shibli Faraz said Imran was not allowed to meet his family
Once Iran began receiving any benefits from those promises, it would have to stop all enrichment in country
Revised toll charges will apply across entire motorway network
Single plant was discovered in remote location in Yorkshire Dales in northern England in 1930
This massive, outrageous, pork-filled Congressional spending bill is a disgusting abomination, Musk posted on X
According to details, irregularities were unearthed in procurement of medicines
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['POSITIVE'],NEGATIVE
Rahul slams ‘Narendra’s surrender’ as Amit Shah plays anti-Muslim politics,https://www.thenews.com.pk/print/1318344-rahul-slams-narendra-s-surrender-as-amit-shah-plays-anti-muslim-politics,"KARACHI: India’s Leader of Opposition Rahul Gandhi launched a scathing attack on Indian Prime Minister Narendra Modi on Tuesday, accusing him of “ surrendering” under pressure from US President Donald Trump during India’s Operation Sindoor.
Gandhi made these remarks during the Congress party’s organisational revitalisation campaign in Bhopal, mocking Modi’s response to international pressure during the operation, implying that a mere phone call from Trump had led to India backing off. “Trump gave just a signal, picked up the phone and said, ‘Modi ji, what are you doing? Narendra, surrender.’ Saying ‘Yes, sir’, Narendra Modi obeyed Trump’s signal”, he said, contrasting the current leadership’s response with that of former Indian prime minister Indira Gandhi during the 1971 war. “That’s character”, he said. “Gandhi ji, Nehru, Sardar Patel — they stood up to superpowers. These people just fold.”
Gandhi also took aim at dysfunction within his own party, warning against “lame horses” and urging for unity and clarity of purpose. Highlighting the BJP’s recent decision to conduct a caste census as an example of bowing to pressure, Gandhi accused the government of lacking conviction and giving in too easily to both internal and external forces.
The opposition’s offensive has come amid growing criticism of Operation Sindoor, which — shrouded in secrecy and marked by conflicting reports — has become a political flashpoint.
In West Bengal, Home Minister Amit Shah escalated tensions further by accusing Chief Minister Mamata Banerjee of opposing the operation for political gain. At a BJP state meeting in Kolkata over the past weekend, Shah alleged that Banerjee’s objections were rooted in appeasement politics.
“To appease the Muslim vote bank, Mamata didi opposed Operation Sindoor. She has insulted the mothers and sisters of this country”, Shah said.
Shah went on to claim that Banerjee’s administration had supported terrorism and lawlessness, calling the recent Murshidabad violence “state-sponsored”. He alleged that the TMC government ignored repeated Union Home Ministry requests to deploy the Border Security Force (BSF) to control the unrest.
“These elections are not just about Bengal,” Shah declared, pointing to the 2026 state polls. “They are about national security. Mamata has opened the borders for infiltrators to protect her nephew’s future in power.”
Banerjee’s Trinamool Congress hit back forcefully. Senior TMC leader Chandrima Bhattacharya labelled Shah’s remarks as diversionary and hypocritical. “Who guards the international border? The BSF, which falls under Shah’s Home Ministry. If infiltration has increased, that’s a failure of the Centre, not the state”, she said. TMC MP Sagarika Ghose echoed this, condemning Shah’s “cheap language” and calling his rhetoric irresponsible at a time when national unity is crucial. The Congress party has also waded in to defend Banerjee, senior leader Rashid Alvi saying that national borders are the central government’s domain. “If people are entering illegally, it is Modi’s government that has failed”, Alvi said. On the government’s claim of deporting 2,000 Bangladeshis after Operation Sindoor, he said the number was too small to demonstrate effective action.
Alvi also defended Rahul Gandhi’s demand for transparency regarding reported aircraft losses during the operation, referencing remarks by army and air force officials. “The public deserves to know what really happened. Why is the government hiding it?” he said.
Meanwhile, India’s Chief of Defence Staff General Anil Chauhan attempted to shift the narrative back to military success. Speaking at a lecture in Pune on Tuesday, General Chauhan downplayed the importance of Indian losses during Operation Sindoor. “When I was asked about losses, I said these are not important. The results and how you act are”, Chauhan said, likening the operation to a Test cricket victory by an innings. A few days back, Chauhan had spoken with Bloomberg and confirmed that Indian Air Force jets had been downed early in the operation but had not given the exact number and had also emphasised that tactical mistakes had been corrected within days. “Based on technical parameters, we will soon share data on what was destroyed on the Pakistani side -- how many aircraft, radars, etc”, Chauhan added.
Shibli Faraz said Imran was not allowed to meet his family
Once Iran began receiving any benefits from those promises, it would have to stop all enrichment in country
Revised toll charges will apply across entire motorway network
Single plant was discovered in remote location in Yorkshire Dales in northern England in 1930
This massive, outrageous, pork-filled Congressional spending bill is a disgusting abomination, Musk posted on X
According to details, irregularities were unearthed in procurement of medicines
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],NEGATIVE
ADB okays $800m package for Pak fiscal reforms,https://www.thenews.com.pk/print/1318345-adb-okays-800m-package-for-pak-fiscal-reforms,"KARACHI: The Asian Development Bank (ADB) has approved an $800 million financing package to support Pakistan’s push for fiscal sustainability and stronger public financial management, amid mounting debt and reform pressures.
The package includes a $300 million policy-based loan and ADB’s first-ever policy-based guarantee of up to $500 million, aimed at mobilising as much as $1 billion from commercial lenders, the Philippines-based lender said on Tuesday.
The funding comes under the Improved Resource Mobilisation and Utilisation Reform Program, Subprogram 2, which supports wide-ranging fiscal and governance reforms. These include overhauls in tax policy and administration, public expenditure management and digital governance — all part of Islamabad’s efforts to contain the fiscal deficit and reduce public debt.
“Pakistan has made significant progress in improving macroeconomic conditions,” said ADB Country Director Emma Fan. “This programme backs the government’s commitment to further policy and institutional reforms that will strengthen public finances and promote sustainable growth.”
The programme also seeks to improve private sector participation by facilitating investment and modernising regulatory frameworks. It is backed by technical assistance and close collaboration with other development partners to enhance long-term fiscal resilience.
The country faces persistent structural imbalances, with tax revenue among the lowest in emerging markets and public debt nearing 75% of GDP.
Shibli Faraz said Imran was not allowed to meet his family
Once Iran began receiving any benefits from those promises, it would have to stop all enrichment in country
Revised toll charges will apply across entire motorway network
Single plant was discovered in remote location in Yorkshire Dales in northern England in 1930
This massive, outrageous, pork-filled Congressional spending bill is a disgusting abomination, Musk posted on X
According to details, irregularities were unearthed in procurement of medicines
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],POSITIVE
"Budget 2025-26: NA, Senate sessions on 10th",https://www.thenews.com.pk/print/1318346-budget-2025-26-na-senate-sessions-on-10th,"ISLAMABAD: President Asif Ali Zardari has summoned National Assembly on June 10 (Tuesday) at 5pm.
It will be the budget session of the National Assembly in which Finance Minister Senator Muhammad Aurangzeb is expected to present the federal budget for the next fiscal year 2025-26.
The president has summoned the National Assembly under Article 54(1) of the Constitution.
While the president also summoned the Senate session on June 10 in which the budget and Finance bill for 2025 will be laid.
The National Assembly Secretariat has issued separate special passes for the parliamentary press gallery, government officials and other galleries for the budget session.
A special plan has been drawn up for the security of the Parliament House on the occasion of the budget session.
Shibli Faraz said Imran was not allowed to meet his family
Once Iran began receiving any benefits from those promises, it would have to stop all enrichment in country
Revised toll charges will apply across entire motorway network
Single plant was discovered in remote location in Yorkshire Dales in northern England in 1930
This massive, outrageous, pork-filled Congressional spending bill is a disgusting abomination, Musk posted on X
According to details, irregularities were unearthed in procurement of medicines
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],NEUTRAL
Sweeping policy changes planned in auto sector,https://www.thenews.com.pk/print/1318347-sweeping-policy-changes-planned-in-auto-sector,"ISLAMABAD: Pakistan is poised to make sweeping changes to its automobile policy in its FY2025-26 budget, including allowing used vehicle imports up to five years old, hiking taxes on luxury and mid-range cars, and scrapping tax relief for locally assembled vehicles—all under the International Monetary Fund’s (IMF) reform agenda aimed at deepening market competition and widening the tax base, officials familiar with the matter told The News.
The most important shift would extend the import age limit for used vehicles—currently capped at three years for cars—to five years across the board. The proposal, now under review at the Ministry of Finance, could dramatically alter consumer choices and pressure local assemblers. At the same time, Islamabad is set to raise the general sales tax (GST) on locally produced vehicles above 850cc to the standard 18 per cent rate from the current 12.5 per cent. The hike, targeting popular models from Japanese and Chinese brands, is expected to squeeze the middle-income market while eroding the price advantage of domestic assembly. Adding another layer, the government will sharply increase withholding taxes on vehicles starting from 1300cc, with top-tier models above 3000cc facing a jump from 12pc to 16pc. The Federal Board of Revenue (FBR) hopes the progressive tax scale will help plug fiscal gaps without directly impacting lower-income buyers.
“This is a triad strategy—allow more car imports, remove concessions, and increase tax on expensive vehicles. It follows IMF guidelines and is focused on raising more revenue,” said a senior government official involved in budget deliberations. However, independent economists warn that the move could push up the country’s import bill, which is already a major concern. To soften the blow to strategic partners like Japan, Pakistan will continue offering reduced sales tax rates for hybrid electric vehicles (HEVs) through June 2026—8.5pc for engines up to 1800cc and 12.75pc for those up to 2500cc—preserving a foothold for hybrid tech amid global electric vehicle shifts.
While the policy resets may generate short-term fiscal gains, industry players warn they could destabilize local manufacturing, widen the trade deficit, and dampen investor sentiment. “We’re being asked to compete on unequal footing while facing higher taxes and shrinking demand,” said an executive at a top local assembler.
Shibli Faraz said Imran was not allowed to meet his family
Once Iran began receiving any benefits from those promises, it would have to stop all enrichment in country
Revised toll charges will apply across entire motorway network
Single plant was discovered in remote location in Yorkshire Dales in northern England in 1930
This massive, outrageous, pork-filled Congressional spending bill is a disgusting abomination, Musk posted on X
According to details, irregularities were unearthed in procurement of medicines
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['POSITIVE'],NEGATIVE
"Country’s own, not foreign, capabilities used against India: CJCSC",https://www.thenews.com.pk/print/1318348-country-s-own-not-foreign-capabilities-used-against-india-cjcsc,"ISLAMABAD: Dismissing wild propaganda that Pakistan received foreign assistance — including satellite intelligence from China — during its 96-hour standoff with India, Chairman Joint Chiefs of Staff Committee (CJCSC) General Sahir Shamshad Mirza Tuesday made it abundantly clear that the country relied entirely on its own resources without receiving or seeking support from any other country.
In an interview with BBC, Gen Sahir said the equipment used by Pakistan during the conflict was similar to the one possessed by India.
He also made it clear that though Pakistan had purchased some equipment from other countries, during the conflict, it relied solely on its internal capabilities.
“The equipment used was either developed domestically or acquired beforehand and in real-time it was Pakistan’s own capability which was employed,” Sahir maintained while responding to a question.
In today’s context, it takes very little time for a conflict to escalate into a full-scale war, he said and warned that if a future conflict arises, it will not remain confined to specific areas but will impact all of India and all of Pakistan.
The CJCSC also observed that there was no effective or organised mechanism in place to resolve Pak-India conflicts.
He noted that while the US and other countries did intervene this time, such windows of opportunity were now becoming increasingly limited.
“Dealing with extremist mindsets, the international community has very limited time to intervene,” he said.
He also mentioned that emergency communications depend solely on the hotline between the Directors General of Military Operations (DGMOs).
Shibli Faraz said Imran was not allowed to meet his family
Once Iran began receiving any benefits from those promises, it would have to stop all enrichment in country
Revised toll charges will apply across entire motorway network
Single plant was discovered in remote location in Yorkshire Dales in northern England in 1930
This massive, outrageous, pork-filled Congressional spending bill is a disgusting abomination, Musk posted on X
According to details, irregularities were unearthed in procurement of medicines
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],NEGATIVE
