title,content,sentiment_chunks,title_sentiment,content_sentiment
Year's third polio drive kicks off,"US
Govt aims to vaccinate over 45m children U-5 in critical campaign
In continued efforts toward a polio-free Pakistan, the Pakistan Polio Programme launched its third National Immunisation Days (NIDs) campaign of the year on Sunday at the National Emergency Operations Centre (NEOC), Islamabad.
The campaign was formally inaugurated by Prime Minister's Focal Person for Polio Eradication Ayesha Raza Farooq, alongside members of the Polio Programme's core group and representatives of partner organisations.
To mark the launch, Farooq administered oral polio vaccine and Vitamin A drops to children under five, reinforcing the government's unwavering commitment to eradicating the crippling disease from every corner of the country.
Scheduled to begin on May 26, the weeklong campaign aims to vaccinate over 45 million children under five, making it a critical intervention in Pakistan's final push to interrupt poliovirus transmission and achieve eradication by the end of 2025.
""Polio eradication is not just a health goal — it is a national imperative and a matter of immense pride for our country,"" Farooq said.
""This third campaign of 2025 marks a decisive milestone in our 2-4-6 roadmap. These back-to-back rounds from September 2024 to May 2025 represent our most strategic opportunity to close immunity gaps and halt virus circulation before the high transmission season begins.""
Farooq acknowledged the persistent challenges in key reservoirs such as Karachi, South K-P and Quetta Block but noted encouraging progress in reaching previously underserved populations.
She also extended heartfelt appreciation to the 400,000 frontline workers powering the campaign, including 225,000 female vaccinators and recognised the critical role of civil and military law enforcement in ensuring safe access to children.
Despite major gains, wild poliovirus continues to pose a threat. Pakistan has confirmed 10 cases so far this year. Environmental surveillance has detected the virus in 272 sewage samples from 127 testing sites, across 68 districts, signalling continued circulation.
Speaking at the event, UNICEF representative in Pakistan, Abdullah Fadil, expressed confidence in the programme's direction.
As he concluded his tenure in Pakistan, Fadil commended the national leadership and Farooq for their tireless dedication to polio eradication.
""Pakistan is closer than ever to making history. With continued political will, community engagement, and coordinated action by all partners, I believe this country can soon achieve a polio-free future,"" he said.
The public is strongly encouraged to cooperate with vaccination teams and report any missed children via the Sehat Tahaffuz Helpline 1166 or the WhatsApp Helpline at 0346-7776546.
COMMENTS","['NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['NEGATIVE'],POSITIVE
Two hostages rescued in Rajanpur,"IL
Rajanpur police rescued two hostages, who had been kidnapped for ransom three days ago
Police in Rajanpur carried out an intelligence-based operation against gangsters in the Katcha Sonmiani area under the leadership of DPO Rajanpur, Farooq Amjad.
According to a spokesperson for the Punjab Police, there was an intense exchange of fire between the police and the criminals, during which the police managed to enter and raid the robbers' hideouts.
Rajanpur police rescued two hostages, who had been kidnapped for ransom three days ago, from the clutches of the criminals. During the operation, the robbers fled, abandoning the hostages, while the police set fire to the hideouts used by the criminals.
The Punjab Police spokesperson added that search operations are ongoing in different areas to arrest the absconding robbers.
IG Punjab Dr Usman Anwar congratulated
DPO Rajanpur and his team on the safe recovery of the hostages and praised their bravery and commitment.
COMMENTS","['POSITIVE', 'NEGATIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
"Mother, children of Pakistani origin killed in London house fire","US
.
A Pakistani mother and her three children died in a house fire in north-west London early on Saturday morning. A man has been arrested on suspicion of murder, police said.
The fire broke out at around 01:20 BST at two adjoining terraced houses on Tillett Close in the Stonebridge area of Brent. Emergency services arrived to find both properties severely damaged.
The victims have been identified as a 43-year-old woman and her three children – a 15-year-old girl, and two boys aged eight and four. All four were pronounced dead at the scene.
Police confirmed that the woman was the mother of the three children.
According to the BBC, two other members of the same family - a woman in her 70s and a teenage girl — were also in the house and were taken to the hospital. Their conditions have not been made public.
The Metropolitan Police said a 41-year-old man was arrested outside the property on suspicion of murder. He remains in custody. The family were of Pakistani origin and had lived in the UK for over 20 years, neighbours told the BBC.
Eight fire engines and around 70 firefighters from stations across Wembley, Park Royal, and Willesden responded to the blaze. They fought the fire for several hours before it was brought under control.
The cause of the fire has not yet been determined. Fire investigators and homicide detectives are working jointly on the case.
Neighbour Mohamed Labidi, 38, a teacher who lives on the same street, told the PA news agency he was devastated by the loss.
""I could not even look at the house,"" he said. ""They were good people. We used to socialise together. The children were always polite. It's heartbreaking.""
Another resident told the BBC she heard screaming and breaking glass and came outside to see the property next door on fire.
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
Bangladesh court begins first trial of Hasina-era officials,"AZ
.
Bangladesh began the first trial on Sunday at a special court prosecuting former senior figures connected to the ousted government of Sheikh Hasina, the chief prosecutor said.
The court in the capital Dhaka accepted a formal charge against eight police officials in connection to the killing of six protesters on August 5 last year, the day Hasina fled the country as the protesters stormed her palace.
The eight men are charged with crimes against humanity. Four are in custody and four are being tried in absentia.
""The formal trial has begun,"" Tajul Islam, chief prosecutor of Bangladesh's domestic International Crimes Tribunal (ICT), told reporters.
""The prosecution believes that this prosecution will be able to prove the crimes done by the accused,"" he said.
It is the first formal charge in any case related to the killings during last year's student-led uprising, which ended Hasina's iron-fisted rule of 15 years.
Up to 1,400 people were killed between July and August 2024 when Hasina's government launched a brutal campaign to silence the protesters, according to the United Nations.
The list of those facing trial includes Dhaka's former police commissioner, Habibur Rahman, who is among those being tried in absentia.
Hasina also fled by helicopter to India, her old ally.
She remains in self-imposed exile, defying Dhaka's extradition request to face charges of crimes against humanity.
The launch of the trials of senior figures from Hasina's government is a key demand of several of the political parties now jostling for power as the South Asian nation awaits elections that the interim government has vowed will take place before June 2026.
Islam said the eight men were accused of ""different responsibilities"", including the most senior for ""superior command responsibility, some for direct orders.. (and) some for participation"".
He said he was confident of a successful prosecution.
""We have submitted as much evidence as required to prove crimes against humanity, both at a national and an international standard,"" he said.
Among that evidence, he said, was video footage of the violence, as well as voice recordings of Hasina in ""conversations with different people where she ordered the killing of the protesters using force and lethal weapons"".
COMMENTS","['NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],NEUTRAL
Title not found,Content not found,['NEGATIVE'],['NEGATIVE'],NEGATIVE
Title not found,Content not found,['NEGATIVE'],['NEGATIVE'],NEGATIVE
PM grieves over Khuzdar martyrs,"US
PM states attack on children in school bus by terrorists patronised by India is proof of animosity to Baloch education
Prime Minister Shehbaz Sharif Sunday expressed grief over the martyrdom of two children who sustained injuries in an attack, on a school bus in Khuzdar, by terrorists patronized by India.
He expressed sympathy with the parents of the children.
The attack on the innocent children in a school bus by terrorists patronized by India was a self-evident proof of their animosity against education in Balochistan, he added.
The PM said the terrorists crossed all limits of barbarity.""We will not rest till meting out punishment to the terrorists patronized by India,"" he added.
The PM said all possible steps will be taken to foil nefarious designs of the terrorists patronized by India to undermine peace in Balochistan.
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['POSITIVE'],NEGATIVE
NADRA keeps the deceased alive in its records,"US
Delays in cancelling the identity cards of the deceased cause legal issues for families
Long after families have fulfilled the last rites of their deceased loved ones, many remain alive in NADRA's official records thanks to delays in the cancellation of their national identity cards, which create unnecessary inconveniences for the surviving kin.
One such citizen was Majid Hussain, who was facing difficulties selling his late father's property. ""When I tried selling the shops registered under my father's name, a person claimed that the shops were mortgaged for a loan of Rs5 million. He even presented forged documents. Despite a case filed in court, the issue remains unresolved since my father's ID card was not cancelled in NADRA's records,"" lamented Hussain.
Similarly, Nabeela Kausar faced issues updating her surname on her CNIC since her father's death was not registered with NADRA. ""I visited the NADRA office to replace my father's name with my husband's name but was asked to provide my parents' original CNICs. When I informed them of my parents' death, the officials instructed me to cancel their CNICs before updating my record,"" claimed Kausar.
According to the National Database & Registration Authority (NADRA), despite the registration of over 100 million deaths in the provincial civil registration and management system, the identity cards of these individuals have not been cancelled in NADRA's records, instigating a host of legal and administrative problems for the kin of the deceased.
Conversely, the failure to cancel the deceased individuals' CNICs has led to irregularities in various welfare programs as well. In the Punjab Government's Ramadan Nigahban Program, hundreds of cheques worth Rs10,000 were issued in the name of individuals who had passed away, depriving many families from receiving aid.
Legal experts believe that the failure to cancel a deceased person's identity card can create a host of problems for their heirs. While this can prevent many legal heirs from obtaining property, it can also enable forgery, allowing unauthorized individuals to seize properties or withdraw money from bank accounts.
Furthermore, if a government employee's identity card is not canceled, their pension and other benefits can be obtained illegally. In addition, there is a risk of electoral irregularities due to the inclusion of deceased persons in the voter list in the records of the Election Commission.
Senior lawyer Altamash Saeed informed this correspondent that NADRA's records were linked to various government databases. ""If a person's death is not registered, it can create complications in immigration and other legal matters. Hence, NADRA should empower local union councils to directly update birth, death, marriage, and divorce records in NADRA's database. This would help citizens avoid unnecessary difficulties,"" opined Saeed.
Reportedly, NADRA has introduced an SMS notification system to involve citizens in the posthumous process, informing close relatives of deceased individuals to visit NADRA registration centers to cancel their identity cards. A public awareness campaign is also underway, utilizing social media, print, and electronic media to disseminate this information.
Under new regulations, the parents, spouse, children, siblings, or other close relatives listed in the deceased's family record can cancel the ID card. The required documents include the original ID card or its number, a computerized death certificate issued by the Union Council, Cantonment Board, or Tehsil Municipal Office, and a burial certificate.
""Canceling an identity card is free of charge, and the cancellation certificate is issued within seven days. To prevent misuse, the original identity card is destroyed at the NADRA registration center. Authorities urge citizens to take timely action to prevent potential forgery and ensure the accuracy of government records,"" claimed officials from NADRA.
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['POSITIVE'],NEGATIVE
Title not found,Content not found,['NEGATIVE'],['NEGATIVE'],NEGATIVE
Title not found,Content not found,['NEGATIVE'],['NEGATIVE'],NEGATIVE
