title,content,sentiment_chunks,title_sentiment,content_sentiment
Bhowana ranked Punjab's cleanest tehsil,"DE
615k tons of waste disposed of in six months by FWMC under 'Suthra Punjab' initiative
The Faisalabad Waste Management Company (FWMC) has removed more than 615,400 tonnes of solid waste from 16 tehsils over the past six months, following the outsourcing of sanitation operations to private contractors.
The initiative, launched under the Punjab government's ""Suthra Punjab"" campaign, is aimed at transforming urban cleanliness standards and achieving UN Sustainable Development Goals by 2030.
According to FWMC sources, the company has deployed a workforce of over 15,000 personnel, 5,199 waste containers, and 3,014 pieces of machinery across the division to ensure regular waste collection from households and public spaces.
The massive operation comes as part of a province-wide sanitation reform led by Chief Minister Maryam Nawaz Sharif, who approved the outsourcing model in November 2024 for all eight waste management companies in Punjab.
A half-yearly performance evaluation conducted by the Central Control Room of the Punjab Local Government Department placed Tehsil Bhowana of District Chiniot at the top among 132 tehsils across the province.
Bhowana was recognised for its superior sanitation standards, operational efficiency, and timely resolution of public complaints. Tehsils Jalalpur Pirwala in District Multan and Bahawalnagar secured second and third positions, respectively.
The control room, which monitors key performance indicators such as staff deployment, facial attendance, vehicle tracking, waste enclosure setup, complaint resolution, and tonnage collection, ranked 26 tehsils with average efficiency scores above 90.
Among these high-performing tehsils, seven belong to Faisalabad Division, including Jaranwala, Pir Mahal, Gojra, Kamalia, Chiniot, Lalian, and Toba Tek Singh.
Punjab Local Government Minister Zeeshan Rafiq described the performance monitoring as a vital component in ensuring long-term sustainability of the initiative. He noted that municipal bodies previously managed to lift only 28,000 tons of solid waste daily, while the new system aims to handle 60,000 tons, ensuring proper waste disposal and minimising environmental hazards.
Rafiq added that control rooms have been established at the tehsil level and that more than 100,000 jobs have been created through the outsourcing model.
FWMC Chief Executive Officer Rauf Ahmad credited the first-place achievement of Tehsil Bhowana to the hard work of the company's field staff, as well as the cooperation of provincial and district administrations.
COMMENTS","['NEGATIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
India to conduct mock drills along Pakistan's border,"US
The drill, being organised under the guidance of the Union Ministry of Home Affairs (MHA),
Four Indian states along the Pakistan border are set to conduct large-scale civil defence mock drills from Thursday (today) just weeks after a ceasefire was brokered following military escalation.
According to Indian media quoting authorities, mock drills will be conducted in Indian Illegally Occupied Jammu and Kashmir (IIOJK), Punjab and Gujarat on Thursday evening.
The Haryana government has also announced a state-wide emergency preparedness exercise titled ""Operation Shield,"" scheduled today across all 22 districts from 5pm (local time) onwards, aimed at enhancing readiness in the event of a crisis.
The drill, being organised under the guidance of the Union Ministry of Home Affairs (MHA), will simulate critical incidents such as air raids, drone attacks, and other wartime scenarios in the wake of national security concerns, as per the Indian media.
Additionally, a controlled blackout of 15 minutes will be observed from 8pm to 8.15pm near vital installations, with the exception of essential emergency services such as hospitals, fire stations, and police stations.
Home Department Haryana Additional Chief Secretary Dr Sumita Misra said, ""The exercise aims to test existing emergency mechanisms, improve coordination between the civil administration, defence forces, and local communities, and identify areas that need to be strengthened, thus ensuring swift and effective response during any crisis.""
Earlier, a statewide mock drill was conducted on May 7 shortly after India launched airstrikes in Pakistan, which hit civilian populations including mosques, claiming lives of 26 civilians.
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
Israel claims killing Hamas chief in Gaza strike,"CN
Israel claims killing Hamas chief in Gaza strike
Israel claimed on Wednesday a strike on a hospital in southern Gaza earlier this month killed Mohammad Sinwar, Hamas' Gaza chief and the younger brother of the Palestinian group's deceased leader Yahya Sinwar.
Mohammad Sinwar had been the target of an Israeli strike on the southern Gaza hospital on May 21 and Israeli Prime Minister Benjamin Netanyahu said that it was likely that he was dead. Hamas has yet to confirm Sinwar's death.
Netanyahu announced that Sinwar had been ""eliminated"" in an address to the Israeli parliament as he listed off names of other Hamas officials that Israel had killed over the past 20 months, including Sinwar's brother Yahya.
""In the last two days we have been in a dramatic turn towards a complete defeat of Hamas,"" he said, adding that Israel was also ""taking control of food distribution"", a reference to a new aid distribution system in Gaza managed by a US-backed group.
Israeli military has intensified its genocide campaign in Gaza after breaking a fragile ceasefire with Hamas in March. The war erupted on October 7, 2023 when Hamas-led fighters killed around 1,200 people in southern Israel and took More than 250 hostages.
Israel's war of Gaza has decimated the coastal territory, killing more than 53,000, according to health officials in Gaza, and displaced over 2 million Palestinians. Gazan health officials have said most of those killed have been civilians – children and women.
Israel says it has killed tens of thousands of Palestinian fighters but has not provided any evidence to support those claims. Israeli military chief Eyal Zamir on May 26 said Hamas had lost many assets, including its command and control centre.
Sinwar was elevated to the top ranks of the Palestinian group last year after Israel killed his brother Yahya in combat. Yahya Sinwar masterminded the October 2023 attack was later named the overall leader of the group after Israel killed his predecessor Ismail Haniyeh in Iran.
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
"Gold rises Rs1,400 as global market recovers","RU
Safe-haven bounces back in range-bound trade to Rs349,300/tola amid international bargain buying
Gold prices in Pakistan rose on Wednesday, tracking gains in the international market as investors sought bargains following a dip in the previous session. The local uptick comes amid global anticipation surrounding the release of minutes from the US Federal Reserve's latest policy meeting.
According to the All Pakistan Gems and Jewellers Sarafa Association (APGJSA), the price of gold per tola climbed by Rs1,400 to reach Rs349,300. Similarly, the price of 10 grams of gold increased by Rs1,200, settling at Rs299,468.
This rebound followed a sharp drop on Tuesday when gold fell by Rs3,600 per tola to close at Rs347,900.
Commenting on the trend, Adnan Agar, Director at Interactive Commodities, noted that international gold prices remained volatile but within a defined trading range. ""The market touched a high of $3,325 and a low of $3,290 today, currently trading around $3,300,"" he said. ""The $3,270 level is proving to be a strong support, from where the market has bounced back. On the upside, $3,350 is a key resistance.""
He explained that gold has been trading in a range-bound pattern, citing historical movements from $3,120 to $3,600. ""Profit-taking is likely when prices approach upper resistance levels. On the downside, unresolved tariff issues and geopolitical tensions, particularly the ongoing Russia-Ukraine conflict, continue to weigh on sentiment.""
Agar added that unless these global hurdles are permanently resolved, gold is expected to remain within the $3,270 to $3,360 range. ""A breakout beyond either end could push prices towards $3,200 or $3,420-3,500, respectively,"" he concluded.
Globally, gold prices rose on Wednesday as traders sought bargains following the previous session's declines, while the market remains focused on minutes from the Federal Reserve's latest policy meeting due later in the day, according to Reuters.
Spot gold gained 0.4% to $3,312.05 an ounce by 1255 GMT, after hitting a session low of $3,285.19 on Tuesday. US gold futures rose 0.3% to $3,310.60.
""The gold market has been kind of choppy recently, just reacting to fresh daily fundamental news events with no real trending price action. In the near term, the market top is in place,"" Jim Wyckoff, Senior Analyst at Kitco Metals, said.
""The minutes can be market movers. Market watchers are going to be looking at new comments on inflation this afternoon.""
Minutes of the Fed's May policy meeting are due at 1800 GMT. The meeting took place amid heightened concern over global trade tensions, following President Trump's early April announcement of major new import tariffs. Some of the most aggressive tariffs were eased or delayed a week later.
Gold, which performs well in a low-interest rate environment and serves as a safe haven during times of uncertainty, has gained 26% so far this year and hit a record high in April.
COMMENTS","['POSITIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['POSITIVE'],NEGATIVE
Korangi Road cattle market licence cancelled,"US
Traders to move court against administration's decision
The commissioner Karachi has cancelled the licence of a cattle market, established legally on Korangi Road, in compliance with the court orders. The decision causing significant concern among traders. The administration of the cattle market announced they would challenge the decision in Sindh High Court (SHC) on Thursday. They have appealed to the Chief Justice of the Sindh High Court to resolve the matter.
According to Korangi Cattle Market Administrator, Sardar Sohail, the market's licence was properly obtained through an official auction process under the Karachi Metropolitan Corporation. A payment of Rs7 million was made to KMC through a bid process to secure the permission. Commissioner Karachi had originally issued the market's operating licence on May 9 after all legal requirements were fulfilled based on reports from relevant authorities including KMC, the deputy commissioner of Korangi, police and other departments.
Korangi Road cattle market spans ten acres of land and currently hosts more than 250 traders and cattle farmers who have set up stalls to sell their livestock.
The market contains approximately 4,000 large and small animals and has developed into a temporary settlement complete with food stalls, online banking facilities, parking and other necessary facilities. In addition to local traders, more than 250 sellers from Punjab and various parts of Sindh have brought their animals to sell in the market, which supports the livelihoods of a number of families.
Traders have expressed deep concern following the sudden cancellation of market's licence by the commissioner's office, which cited court orders as the reason for revocation. They are now facing uncertainty about where to relocate their businesses and decided to approach the court on Thursday for resolution. The market has been serving residents of Korangi, Landhi, Defence, Mahmoodabad, Qayyumabad and surrounding areas, providing convenient access to buy sacrificial animals. Current prices start at Rs40,000 for goats and 150,000 for cows, making it an accessible option for middle-class buyers.
Meanwhile, the commissioner's office has approved a total of 14 cattle markets across Karachi this year. While citizens have been visiting the markets to purchase animals for Eidul Azha, many are finding the prices exorbitantly high.
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
"India's water war: time for justice, not aggression","PK
This isn't merely a technical dispute over hydro projects.
India's recent hybrid war against Pakistan began not with tanks or missiles, but with a chilling threat - shut off the water. In the wake of the deadly attack on Indian tourists in Pahalgam, New Delhi's first line of action was not investigation or diplomacy — it was retribution through water. India has since held the Indus Waters Treaty (IWT) in abeyance, in a unilateral and illegal move that poses a grave threat to regional stability and an existential danger to Pakistan.
This isn't merely a technical dispute over hydro projects. This is a hostile act, tantamount to economic terrorism and, by many standards, an act of war. India is weaponising water to pressure Pakistan, jeopardising the lives of millions who depend on the Indus River system for drinking, farming and economic survival.
The IWT, signed in 1960 between India and Pakistan with the World Bank acting as a guarantor, has long been regarded as one of the most successful water-sharing agreements in the world. Its origins lie in the tense post-Partition period, when the 1948 stoppage of canal waters by India exposed the urgent need for a formal and equitable framework for water distribution.
In response to this crisis, and with the mediation of the World Bank, both countries negotiated and agreed upon the IWT — a landmark agreement that provided a durable and structured mechanism for cooperation over the vital Indus River system.
For over six decades, the treaty withstood the test of time — even surviving full-scale wars between the two countries. Pakistan honoured its obligations under the treaty. However, in recent years, New Delhi has increasingly pushed the envelope, building dams and hydroelectric projects on the western rivers in ways that violate both the spirit and letter of the IWT.
The construction of projects like Kishanganga and Ratle has led to legal disputes brought by Pakistan before international arbitration forums. The World Bank had suspended its role as arbitrator in 2016 under Indian pressure but was compelled to resume proceedings following international criticism. In 2023, a Hague-based court ruled in favour of Pakistan, dismissing Indian objections to arbitration. India, in defiance, has still not complied.
The most dangerous escalation came when India threatened to unilaterally exit the treaty or render it inactive by putting it ""in abeyance"" — a term not recognised in international treaty law. This undermines the credibility of international agreements and creates dangerous precedents for future conflicts.
From a legal standpoint, India's unilateral action violates several international norms and principles. First, the Vienna Convention on the Law of Treaties (1969) clearly states that a party cannot suspend or terminate a treaty unilaterally unless it is explicitly provided for within the treaty, which is not the case here.
Second, India's refusal to adhere to dispute resolution mechanisms such as arbitration — despite treaty provisions — violates not only the IWT but also broader principles of international law. By holding the treaty in abeyance, India is attempting to unilaterally rewrite a binding international agreement.
Third, this act of water aggression could be interpreted as a violation of the UN Watercourses Convention and customary international law, which emphasise equitable and reasonable utilisation of transboundary watercourses and the obligation not to cause significant harm.
India's attempt to weaponise water is tantamount to economic terrorism. It undermines trust, violates international obligations and endangers the lives of over 240 million people in Pakistan.
Furthermore, India's actions set a dangerous precedent in international relations. If a country can unilaterally suspend a longstanding water-sharing agreement simply due to political hostility, what prevents others from doing the same? This undermines the very foundation of rule-based international order. Water treaties across the world — from the Nile to the Mekong — could become tools of coercion rather than cooperation.
Despite this aggression, Pakistan has not responded with equal hostility. Islamabad continues to advocate for peace and dialogue, but it is clear that this approach must now be accompanied by a robust diplomatic and legal offensive. The World Bank, as the original broker of the treaty, must be called upon to enforce compliance.
The international community, particularly the United Nations and major water rights organisations, must step forward and treat India's act for what it is - a deliberate violation of a legally binding international treaty with potentially catastrophic humanitarian consequences.
Yet, while holding India accountable, Pakistan must also introspect. The looming water crisis is not solely caused by external aggression. Pakistan loses billions of cubic metres of water annually due to poor irrigation infrastructure, mismanagement and lack of public awareness.
Urban centres waste water, while rural irrigation channels leak and erode. Climate change is reducing snowmelt from the Himalayas, and monsoon patterns are becoming erratic. These are internal challenges that must be addressed immediately.
It is high time Pakistan launched a national water resilience strategy. This must include the construction of new reservoirs and dams to store excess rainwater, the adoption of modern irrigation techniques like drip and sprinkler systems and the repair of outdated canal infrastructure to reduce leakage. Water recycling and greywater usage in urban areas must be prioritised.
Public awareness campaigns on water conservation should be rolled out nationwide. Schools, mosques and media must be mobilised to make water conservation a national habit. Investment in research on climate-resilient crops and water-efficient farming must be accelerated.
Pakistan has acted responsibly, even in the face of repeated provocations. But responsibility should not be mistaken for weakness. India's illegal move to suspend the treaty is a challenge not just to Pakistan's sovereignty, but to the world's shared commitment to peace and cooperation in managing vital natural resources.
Water is not a weapon — it is a lifeline. And if one of the world's most celebrated water-sharing treaties can be threatened by nationalism and political vengeance, then the global community must act before it becomes a flood too powerful to stop.
COMMENTS (1)","['NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],NEGATIVE
Title not found,Content not found,['NEGATIVE'],['NEGATIVE'],NEGATIVE
"Two cops martyred, four terrorists killed in gun battle","US
.
In a fierce gun battle between law enforcement agencies and terrorists in the Hussain Kot area of Rawalakot district, Azad Jammu and Kashmir (AJK), four terrorists were killed while two policemen embraced martyrdom.
According to police, when security forces raided the terrorists' hideout, the suspects opened fire and hurled hand grenades at the raiding party, resulting in the immediate martyrdom of two policemen. In an attempt to avoid capture, the terrorists detonated explosive devices, killing themselves on the spot.
Police confirmed that the ringleader and most-wanted terrorist, Zarnosh Naseem, also blew himself up while attempting to flee. He was wanted in multiple high-profile cases, including the murder of Constable Sajjad Resham, and had been in hiding in the Rawalakot area for a long time. Authorities stated that he was an active member of a banned militant organisation operating in AJK.
DIG Poonch Sardar Zaheer confirmed the deaths of four terrorists and the martyrdom of two policemen during the operation.
Meanwhile, Federal Interior Minister Mohsin Naqvi lauded the successful counter-terrorism operation in Rawalakot. He paid tribute to the martyred cops, praising their bravery and noting that their sacrifice prevented a major disaster in AJK.
""The martyred officers have set an example by sacrificing their lives in the line of duty,"" Naqvi said. ""The entire nation salutes their courage and stands in solidarity with the bereaved families.""
COMMENTS","['NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE']",['NEGATIVE'],NEUTRAL
Title not found,Content not found,['NEGATIVE'],['NEGATIVE'],NEGATIVE
"N Waziristan, Bannu security reviewed","US
K-P delegation vows uplift in both districts
A high-level delegation from the Khyber-Pakhtunkhwa government, led by Advisor to the Chief Minister on Information and Public Relations, Barrister Muhammad Ali Saif, visited Miran Shah in North Waziristan and Bannu on Monday to assess the security situation and review development efforts in the region.
The visit was undertaken on the special directives of Chief Minister Ali Amin Gandapur and included key officials such as Provincial Minister Pakhtun Yar, Chief Secretary Shahab Ali Shah, and Inspector General of Police Zulfiqar Hameed.
During the visit, civil and military officials provided a detailed briefing on the prevailing security environment in North Waziristan. The delegation paid tribute at the Martyrs' Monument and offered prayers for the fallen. A guard of honour was also presented by local police.
The delegation held extensive discussions with local tribal elders, emphasizing the importance of community involvement in sustaining peace. ""Tribal leaders and local communities are vital partners in ensuring long-term stability,"" Barrister Saif said, adding that the government is actively engaging local populations in the peace process.
He reiterated the provincial government's commitment to restoring peace and promoting development in the merged districts, noting that substantial funding has been allocated for this purpose.
""Sustainable development is not possible without peace,"" he remarked.
Saif also acknowledged the historical neglect of the merged districts and stressed that the current administration is focused on addressing these long-standing grievances. ""The ultimate goal is to bring these areas on a par with the rest of the province,"" he stated, urging youth and community elders to play an active role in maintaining peace.
The delegation was also briefed on key development priorities, including infrastructure, healthcare, education, and employment opportunities for the youth.
Following their visit to North Waziristan, the delegation proceeded to Bannu, where they received briefings from the Commissioner and senior police officials. Meetings were held with tribal elders and public representatives, including former Senator Baz Muhammad and MPA Adnan Khan, to discuss local challenges and grievances.
Barrister Saif assured the community that their concerns would be addressed at the highest level. He noted that the chief minister had previously visited Bannu and that this follow-up visit reflected the government's resolve to address public issues at the grassroots level.
COMMENTS","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['NEGATIVE'],POSITIVE
