title,content,sentiment_chunks,title_sentiment,content_sentiment
Iran rejects temporary halt on uranium enrichment,"US
.
Iran will not consider temporarily suspending uranium enrichment to secure a nuclear deal with the US, a foreign ministry spokesperson said on Monday, adding that no date had yet been set for a sixth round of talks with Washington.
The negotiations between Washington and Tehran aim to resolve a decades-long dispute over Iran's nuclear ambitions, and both sides have taken a tough stance in public over the issue of Iran's uranium enrichment.
Asked about reports that Iran could freeze enrichment for three years to reach an agreement, spokesperson Esmail Baghaei told a press conference: ""Iran will never accept that.""
Baghaei also ruled out the possibility of an interim nuclear deal with the US, dismissing media reports that a provisional agreement was being considered as a temporary step towards a final deal.
President Donald Trump said on Sunday that US negotiators had ""very good"" talks with an Iranian delegation over the weekend. Iran is waiting for further details from mediator Oman regarding the timing of the next round of talks, Baghaei said.
""If there is goodwill from the American side, we are also optimistic, but if talks are aimed at curbing Iran's rights then talks will get nowhere,"" he added.
COMMENTS","['NEGATIVE', 'NEGATIVE', 'POSITIVE']",['POSITIVE'],NEGATIVE
IHC seeks NHA fund details for Bhong Interchange,"US
.
The Islamabad High Court (IHC) on Monday sought details from the National Highway Authority (NHA) regarding issuance of funds for Bhong Interchange project on the Multan-Sukkur motorway.
Justice Saman Rafat Imtiaz heard the case regarding the completion of the project as per the direction of the Supreme Court.
During the hearing, NHA officials assured the court that the construction work would be completed timely as per the orders. At this, the court questioned how much funds the NHA is proposing in the next year budget for the project. A day earlier, petitioner Raees Munir Ahmed appeared in the court along with his lawyer Waqar Rana and took the stand that work on the project has not yet started.
COMMENTS","['POSITIVE', 'NEGATIVE']",['NEGATIVE'],NEUTRAL
"Pakistan, ADB partner to boost climate resilience","US
The ADB delegation reaffirmed its support for Pakistan's climate agenda
The federal government and the Asian Development Bank (ADB) have agreed to strengthen collaboration on climate resilience and environmental sustainability during high-level talks in Islamabad on Monday.
Federal Minister for Climate Change and Environmental Coordination Dr Musadik Malik and ADB Director General Bruno Carrasco led discussions on a comprehensive strategy to address Pakistan's pressing climate challenges.
Both sides emphasised the need for urgent action, with a particular focus on supporting youth-led climate initiatives through incubation programmes, mentorship, and funding opportunities.
The partnership aims to empower young innovators to develop scalable solutions while positioning Pakistan competitively in the global green economy.
The meeting explored avenues for increased climate financing, with plans to mobilize investments for sustainable development projects.
Carbon credit markets also featured prominently in discussions, with both parties agreeing to explore mechanisms for monetizing emissions reductions and improving environmental performance.
Malik stressed the importance of moving from policy planning to implementation, assuring ADB of Pakistan's full commitment to achieving concrete results. ""We must ensure that our strategies translate into real-world impact,"" he said.
The ADB delegation reaffirmed its support for Pakistan's climate agenda, highlighting opportunities for knowledge-sharing, policy-based loans, and capacity-building programs to strengthen institutional responses to climate change.
COMMENTS","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
Jam Kamal kicks off Japan visit to boost ties,"PK
Trip expected to pave way for strengthening economic, trade linkages
Federal Minister for Commerce Jam Kamal Khan arrived in Japan on Monday, marking the start of a high-level official visit aimed at strengthening economic, trade and investment relations between Pakistan and Japan.
The minister was received at the Kansai International Airport by Pakistan's economic minister, the director of Pakistan Pavilion Expo 2025 and the trade and investment counsellor, according to a press release issued by the commerce ministry.
On Tuesday, the federal minister will lead Pakistan's representation at the 2025 World Expo in Osaka, beginning with a meeting with the leadership of the Japan Association for the 2025 World Exposition.
Following the meeting, he will tour various national pavilions, with a special visit to the Pakistan pavilion, where he is expected to interact with officials and stakeholders promoting Pakistan's culture, investment potential and trade opportunities.
The Pakistan pavilion showcases the country's emerging sectors, traditional crafts, tourism attractions and industrial strengths. The minister will also visit the pavilions of key regional and global partners.
Jam Kamal is scheduled to address a press conference and attend a diplomatic dinner at the Expo Salon as well as engage in bilateral discussions with Japanese officials and business representatives.
The federal minister's visit is expected to pave the way for deeper economic collaboration, new trade linkages and increased visibility of Pakistan's potential at international forums.
COMMENTS","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
"I won't accept slavery, says Imran","PK
Aleema said her brother sent across three key points during their meeting.
Amid swirling whispers of backroom bargains and quid pro quo compromises, Pakistan Tehreek-e-Insaf (PTI) founder Imran Khan has doubled down, declaring he would rather ""rot in jail for life"" than kneel before what he denounced as ""a system of Pharaohs and Yazidiyat"".
The former prime minister urged his party to brace for a sweeping nationwide movement.
""Whatever torture they inflict, I will never accept slavery,"" Imran Khan conveyed from Adiala Jail through his sister Aleema Khan, who spoke to reporters on Monday.
""Even if they keep me in jail for life, I will not surrender,"" Imran told his sister, adding that the party should now prepare for a nationwide movement rather than concentrating on Islamabad.
Aleema said her brother sent across three key points during their meeting. ""He has not been given even the basic rights entitled to an ordinary prisoner. In the last eight months, he has been allowed to speak to his children only once.""
""We sisters are not allowed to meet him, and even the books we try to send are withheld by the jail administration,"" Aleema lamented.
She further alleged that Imran's personal doctors were not being allowed to examine him and that court orders on contempt petitions were being flouted. ""Bushra Bibi has been jailed to pressure him. But even then, he said: 'I will not bend.'""
Aleema also criticised vloggers and YouTubers who claim that a deal has been struck for Imran's release.
""Now we understand these are planted stories to cool down public sentiment. They say Americans have arrived and a deal is done, but all of it is just to manage public expectations.""
Imran's message to his party, according to Aleema, was clear, asserting that the PTI was a party of ideology, not selectable.
""Young people other than the founder are also in jail. We received votes for our ideology, not personalities. Anyone not aligned with this ideology has no place in the party. Those playing on both sides of the wicket are also not welcome.""
She added that Imran was visibly angry when he said: ""Time has changed. Just look at the judiciary. The Al-Qadir case hasn't been fixed for a hearing in three months. Other cases related to May 9 and bail are also pending. Judges promised hearings, but didn't deliver.""
'Imran to be released before Eid'
On the other hand, PTI Chairman Barrister Gohar Ali Khan expressed optimism that the incarcerated party supremo might be released before the upcoming Eid-ul-Azha.
Speaking to journalists outside the Islamabad High Court (IHC) alongside Senator Shibli Faraz, Gohar urged party workers to remain calm, saying all legal avenues were being exhausted.
""We are making every effort for his release. We've held protests, raised the issue in Parliament, and approached the courts,"" he said. ""Workers have every right to raise questions, and we value their emotions. No one can fathom how and why Imran Khan has spent two years behind bars.""
According to Gohar, Imran remains steadfast in faith. ""He says we turn to Allah in hardship, and He will show us the way.""
He noted the party's patience was being tested. ""Our people are tired, and even judges are tired of writing judgments. We are doing our best to ensure Imran Khan's cases are fixed and decided on merit.""
Senator Shibli Faraz added that the acting chief justice of the IHC had personally assured Barristers Gohar and Latif Khosa that Imran Khan's petitions would be scheduled for hearing this week. ""This wasn't just any assurance. It came from the acting chief justice himself, and we take it seriously.""
He warned that blocking access to justice leads to instability. ""People approach courts for justice. If denied, it leads to injustice and unrest. We believe in the Constitution and will continue to press for justice.""
""The 26th Constitutional Amendment was the handiwork of PPP and PML-N. They've already destroyed their politics. Once Imran is free, their governments will fall,"" Faraz added.
Court allows photogrammetric, polygraph tests
In a related development in Lahore, an anti-terrorism court granted permission to police to conduct photogrammetric and polygraph tests of the PTI founder once again.
The court accepted the prosecution's request, directing that results be submitted by June 9.
Earlier, DSP Legal Javed informed the court that investigations could not proceed without these tests. Imran Khan refused the tests twice in writing, and a third time verbally.
""We assure the court that we will cooperate, and justice will not only be done but seen to be done.""
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],NEGATIVE
Property dealer shot dead over dispute,"US
Eyewitnesses claimed that the victim was seated between the suspects on their motorcycle
Armed suspects shot and killed a man in Zaman Town, Korangi, on Monday, before fleeing.
The deceased was shifted to Jinnah Hospital for medico-legal formalities, while police reached the spot. The deceased was identified as 45-year-old Noor Muhammad Farooqi, a property dealer and contractor.
Eyewitnesses claimed that the victim was seated between the suspects on their motorcycle, when one of them told the victim to run, before opening fire. The victim managed to reach the alley despite being injured, however, the accused returned, shot the victim again, then fled.
Police recovered four 9mm pistol shells from the scene, and have launched a manhunt for the accused. Initial investigation suggests the shooting was due to personal enmity or a grudge.
Citizen guns down fleeing 'mugger'
A citizen opened fire on bandits on Shaheed-e-Millat Road, killing one. The bandits had reportedly looted citizens before attempting to flee on a bike, when a citizen, having witnessed the crime opened fire from behind. A 26-year-old was fatally shot, while his two accomplices fled the scene.
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
HEC's Morocco conference draws fire amid varsity funding crisis,"US
Public varsities face salary delays while HEC urges foreign travel on taxpayers money
Despite Pakistan's worsening financial crisis and growing fiscal deficits in public universities, the Higher Education Commission (HEC) continues to approve lavish expenditures using public funds. In its latest move, the HEC has issued letters to vice-chancellors and rectors of public sector universities across the country, inviting them to attend a conference in Rabat, Morocco - at the expense of their own university budgets.
Organised by the HEC itself, the conference is scheduled for the last week of June in Morocco's capital. The commission has asked interested vice-chancellors to confirm their participation and contact HEC Islamabad by May 28. However, the travel costs are to be covered by university funds - which primarily originate from taxpayer money and student fees.
Public universities in all four provinces receive funding from the federal government via the HEC, while institutions in Sindh are additionally supported by the provincial government with several billion rupees annually. Yet, under Sindh government policy, if a university head travels abroad, the leave notification typically clarifies that expenses must not be paid by the university or the government.
In this case, however, the HEC's letter explicitly places the financial responsibility of the Morocco trip on universities themselves. Meanwhile, reports indicate that the HEC will cover the travel expenses of a few high-ranking officials from its own budget.
This development comes as multiple universities are grappling with financial distress. Regular employees at the Federal Urdu University have reportedly not received salaries in months, while retired staff await overdue pensions.
The University of Balochistan faces a similar crisis. Even the newly-established federal university in Hyderabad is short on funds, and several institutions in Sindh are reportedly borrowing from banks just to pay staff.
Ironically, the conference was originally slated to be held in Pakistan on May 12. However, the venue was changed to Morocco due to what the HEC described as ""regional conditions.""
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
PSX closes in the red over budget caution,"US
KSE-100 sheds 882 points, weighed down by delay in IMF's approval of circular debt plan
The Pakistan Stock Exchange (PSX) started the week on a bearish note on Monday as the KSE-100 index fell 882 points over investor caution ahead of the federal budget for fiscal year 2025-26, which has been delayed to June 10.
Additionally, the delay in International Monetary Fund's (IMF) approval of Pakistan's circular debt resolution plan further dampened market sentiment. However, trading activity remained robust, with volumes standing at 636 million shares and traded value at Rs18.6 billion.
According to Ahsan Mehanti of Arif Habib Corp, stocks closed lower amid pressure in the pre-budget session. Reports of higher petroleum levies and concerns over the pending IMF approval of the circular debt resolution plan alongside delay in federal budget, which will now be presented on June 10, impacted market sentiment.
Mehanti added that rupee depreciation and geopolitical tensions also played a role in bearish activity at the PSX.
At the end of trading, the benchmark KSE-100 index recorded a decrease of 881.55 points, or 0.74%, and settled at 118,221.12.
In its review, Topline Securities remarked that the bourse experienced profit-taking as uncertainty continued to weigh on investor sentiment. The KSE-100 index shed 882 points and closed at 118,221, after touching the intra-day low of 952 points.
The bearish trend was primarily driven by concerns over delay in the federal budget announcement and the lack of clarity about the IMF conditions tied to it. In the absence of positive triggers, investors chose to trim their positions and adopt a cautious stance, it said.
K-Electric led the volumes chart with 247 million shares traded, closing at its upper circuit, following news that the company had secured a dollar-linked tariff for its transmission and distribution business.
Energy stocks came under pressure amid rumours of a potential delay in the clearance of circular debt, with Pakistan Petroleum Limited (PPL), Oil and Gas Development Company (OGDC) and Pakistan State Oil (PSO) emerging as major losers. Engro Holdings, Systems Limited, PSO, Fauji Fertiliser Company and OGDC erased 452 points from the index, Topline added.
In its commentary, Arif Habib Limited (AHL) noted that the week started off on a negative note, with the KSE-100 index falling towards the 118,000-point range.
Some 30 shares rose while 66 fell. K-Electric (+21.19%), Pakistan Services Limited (+8%) and Attock Refinery (+4.03%) contributed the most to index gains while Engro Holdings (-1.82%), Systems Limited (-3%) and PSO (-3.46%) were the biggest drags, AHL said.0
It pointed out that the National Electric Power Regulatory Authority (Nepra) had approved K-Electric's multi-year distribution tariff for the period FY24 to FY30. The company had proposed a seven-year tariff control period to facilitate long-term investment. For FY24, the average distribution tariff has been set at Rs3.31 per kilowatt-hour (kWh) while the use-of-system charge has been fixed at Rs1,348.66/kW per month.
""The KSE-100 is declining into support of the large price gap, from where the upside is expected to resume and breach 120,000 points,"" AHL stated.
JS Global analyst Muhammad Hasan Ather commented that the KSE-100 fell 0.8% to the intra-day low of 118,150 as investor sentiment weakened due to the government's delay in presenting the federal budget and ongoing uncertainty surrounding the IMF's fiscal targets.
""Market direction is contingent on clarity from the upcoming IMF discussions and the budget announcement; volatility is likely to persist until fiscal policy details are finalised,"" Ather said.
Overall trading volumes increased to 635.5 million shares compared with Friday's tally of 338 million. Shares of 467 companies were traded. Of these, 188 stocks closed higher, 235 fell and 44 remained unchanged.
K-Electric was the volume leader with trading in 246.9 million shares, gaining Rs1 to close at Rs5.72. It was followed by WorldCall Telecom with 36.7 million shares, gaining Rs0.02 to close at Rs1.27 and Telecard Limited with 30 million shares, gaining Rs0.93 to close at Rs8.22. During the day, foreign investors sold shares worth Rs90.4 million, the National Clearing Company reported.
COMMENTS","['NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
Downpour expected during ongoing week,"US
MET predicts windstorm, rain, thunder in Lahore as well as other central and upper parts of the country
The Met Office has predicted windstorm, rain and thunder in Lahore as well as other central and upper parts of the country during the ongoing week with occasional gaps.
According to a spokesperson for the Pakistan Meteorological Department, moist currents are continuously penetrating upper and central parts of the country and a westerly wave is also likely to enter the upper parts on May 28.
Under the influence of this weather system, windstorm, rain and thunder with isolated heavy falls and hailstorm are expected in Attock, Chakwal, Jhelum, Mianwali, Sargodha, Hafizabad, Mandi Bahauddin, Sialkot, Narowal, Okara, Lahore, Faisalabad, Jhang, Toba Tek Singh, Gujranwala, Gujrat, Sheikhupura and the Pothohar region till Saturday with occasional gaps.
Windstorm with light to moderate rain and thunder are expected in Dera Ghazi Khan, Rajanpur, Multan, Bhakkar, Layyah, Bahawalpur Sahiwal, Pakpattan and Vehari till Friday.
Wind, dust, thunder and hailstorm with lightning may damage loose structures like electric poles, trees, vehicles and solar panels in the affected areas.
Farmers were advised to manage their crop activities while keeping in view the weather conditions. Travelers and tourists were also advised to take precautionary measures.
COMMENTS","['NEGATIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
NA panel questions PTCL's property sale,"US
Asks how properties worth billions of rupees can be sold; summons CEO in next meeting
A parliamentary committee directed Pakistan Telecommunication Company Limited (PTCL) to provide specific clauses of its sale and purchase agreements that authorise the company to proceed with the sale of its properties and expressed dismay over the absence of the firm's CEO.
""Where is the CEO of PTCL? How is PTCL selling properties worth billions of rupees?"" The committee chairman termed the CEO's absence an insult to parliament.
He stated, ""We summon the PTCL CEO and his continuous absence is an affront to the committee. We will not take up PTCL's agenda unless the CEO is present. If he is in Islamabad, then he must be called.""
The National Assembly Standing Committee on Information Technology and Telecommunication met on Monday under the chairmanship of Syed Aminul Haq.
PTCL officials informed the committee that the CEO was attending a meeting at the UAE embassy, to which the chairman responded that committee members had arrived from remote areas to attend the session and those who were unable to come were participating online.
""Scheduling a meeting at the UAE embassy on the same day when this session was going to be held is not appropriate,"" he remarked.
The chairman asked, ""How is PTCL selling off properties worth billions of rupees?"" The committee also summoned officials from the Ministry of Law for the next meeting. Furthermore, the committee instructed that in the next meeting, it must be ensured that the CEO of PTCL appears before the panel to respond to its queries.
The committee reconstituted its sub-committee, to be convened by Gohar Ali Khan, with the same composition and terms of reference.
Meanwhile, amid increasing data leak concerns, a new messaging application, branded as a local alternative to WhatsApp, is set for launch for government employees, which will be expanded in phases.
It was revealed by an official of the National Information Technology Board (NITB) while briefing the NA standing committee.
According to officials, Beep will support encrypted messaging, audio and video calls, and conference calling with over 100 participants, with an additional layer of security and data hosting within Pakistan. The committee was informed by Zarar Khan, Secretary of the Ministry of IT, that an assessment was under way while keeping in view the cybersecurity. ""We are trying to address vulnerabilities and trying to ensure the launch by June 30,"" he added. The app would be rolled out across the country but in phases, the committee was informed.
Haque said that unlike WhatsApp, Beep's servers would be located in Pakistan. ""Its data centre will be in Pakistan, ensuring 100% safety and security."" Moreover, the committee was informed that the security agencies had responded to a letter from the Ministry of Interior, stating that due to the prevailing security and law and order situation, internet services in Panjgur district would remain suspended for the next six months.
The committee voiced concern over the three-year internet suspension in Panjgur, highlighting its impact on businesses and students. It decided to hold an in-camera session with the interior secretary for a detailed briefing on the law and order situation.
Committee member Pullain Baloch informed the meeting that people of his constituency had to travel 15 to 20 kilometres to access internet services. He added that PTCL's internet coverage in the area was nearly non-existent. In light of that, the committee directed the Pakistan Telecommunication Authority (PTA) chairman to conduct a survey of internet coverage in the region and submit a detailed report.
The NA committee reviewed the delayed Coding and DG Skills Programme, drawing sharp criticism from members. The chairman voiced frustration at the year-long delay, citing missed opportunities amid rapid AI advancements.
Ignite, the implementing body, attributed the delay to updating the content for current tech trends. They reported training 4.6 million students across 19 batches in 15 top freelancing courses, with 28% female participation. A 2024 survey showed trainees generated $1.65 billion in revenue.
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
