title,content,sentiment_chunks,title_sentiment,content_sentiment
Bumrah to feature in three Tests against Eng,"US
Bumrah to feature in three Tests against Eng
India strike bowler Jasprit Bumrah expects to feature in only three matches of the five-Test series against England as he manages his workload following a back injury.
The 31-year-old has taken 205 Test wickets at a stunning average of under 20 apiece, with his unique action and ability to generate sharp pace off a short run making him especially difficult to face.
But he suffered a back injury during the final match of India's 3-1 series loss in Australia, in January.
And with five Tests in less than seven weeks, starting at Headingley on Friday, Bumrah is concerned to maintain peak fitness as India bid for their first series win in England since 2007.
""The body is feeling good, no issues, no complaints,"" the fast bowler told Sky Sports.
""I have to be smart as well as I am not becoming younger by the day. I have to take care of my body as I would love to play for longer and contribute in all three formats. ""The first is definitely going to happen, the rest we see how things are, what is the workload, what are the scenarios. Hopefully in the games I play I give my absolute best.""
Bumrah has taken 60 wickets at an average of 22.16 in 14 Tests against England.
COMMENTS","['POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
Govt comes under attack in NA for ignoring agri sector,"US
Rana Hayat proposed the creation of a special House committee to focus on the problems faced by farmers
Lawmakers from the treasury and opposition benches on Thursday welcomed improved economic indicators and emphasized the need for bipartisan efforts to sustain economic progress and promote inclusive growth.
Resuming the budget debate, Raja Qamar-ul-Islam of the Pakistan Muslim League-Nawaz (PML-N) praised the budget as historic and lauded the role of Pakistan's armed forces in sending a firm message to India. He expressed confidence that the budget 2025-26 would pave the way for sustainable economic growth in the country.
Amir Dogar of the Sunni Ittehad Council (SIC) criticized the government for overlooking the agriculture sector and called for raising the minimum wage to Rs 50,000.
Atif Khan of SIC criticized the budget and stressed relief measures for the poor segment of society.
Pakistan Peoples Party Parliamentarians (PPPP) legislator Shagufta Jumani appreciated the government for allocating significant funds to the Benazir Income Support Programme (BISP).
She also urged the government to allocate dedicated funds for polio eradication, emphasizing the importance of sustained public health efforts.
Rana Hayat proposed the creation of a special House committee to focus on the problems faced by farmers, a vital segment of the economy.
MNA Usama Ahmed Mela, emphasizing the critical role of agriculture in national development, called on the government to provide incentives for farmers, including subsidies for fertilizer, pesticide and broader agricultural reforms.
He also suggested a review of the Federal Board of Revenue's (FBR) authority, indicating concerns about its administrative reach.
COMMENTS","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE']",['NEGATIVE'],POSITIVE
"EVs 30% target by 2030 ambitious but daunting, say automakers","US
Cite example of India that could not achieve desired results despite hefty financial packages
Local auto industry has termed the government's target of having at least 30% electric vehicles (EVs) by 2030 both ambitious and daunting for a financially constrained country like Pakistan.
The industry also mentions that when India could not do it in 10 years despite significant financial interventions, how can Pakistan realise this in the next five years?
Jamil Asghar, who has been associated with the motorcycle industry for around 35 years, said that India introduced FAME I (Faster Adoption and Manufacturing of Electric Vehicles) scheme in 2015 with an initial outlay of INR895 crore (INR8.95 billion), followed it up with FAME II in 2019 with an outlay of INR10,000 crore (INR100 billion).
Then after the end of FAME II in March 2024 came Electric Mobility Promotion Scheme from April till September 2024, with INR500 crore (INR5 billion) and more recently the FAME scheme has been replaced with PM-EDRIVE (PM Electric Drive Revolution in Innovative Vehicle Enhancement) with effect from October 2024 with a total outlay of INR10,900 crore (INR109 billion).
Despite spending billions of rupees, the results, however, are not that promising so far. In October 2024, the sale of two-wheelers in India was recorded at 2.1 million. Of these, only 80,850 units were electric bikes. This translates into penetration of only 3.7% for E2Ws (electric two-wheelers).
During the same period, E4Ws (electric four-wheelers) constituted only 1.5% of total market as per the Federation of Automobile Dealers Association and the Society of Manufacturers of Electric Vehicles in India.
In Pakistan, according to Jamil, there is an industry-wide excitement that automakers are flexing their muscles with the introduction of New Energy Vehicles (NEVs) as the industry is going through a transition phase with the induction of new entrants.
""Unlike ICE (internal combustion engine) vehicles, where localisation is more than 95% for two-wheelers and around 65% for four-wheelers, the NEVs are typically being imported into Pakistan as completely knocked down (CKD) units at best and being assembled here only,"" he said, adding that prices of these vehicles run into tens of millions of rupees, rendering them very expensive for an average Pakistani customer.
""Moreover, globally, wherever NEV uptake was recorded, it has come as a result of a hefty supply and demand-side incentives and subsidies and it immediately dips when the incentives are removed or suspended,"" he pointed out.
Jamil said that considering exorbitant prices of NEVs and in the absence of any significant incentives from the government, which is already financially strained and resource starved, what possible fraction of masses will opt for these fancy vehicles remains to be seen. He feared that the government will direct and allocate already scarce resources for a fraction of society and to a sector whose contribution to air pollution is still unclear.
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['POSITIVE'],NEGATIVE
Consumer courts scrapped across Punjab,"US
Nearly 4,700 pending cases will be transferred to regular district and sessions courts
The Punjab government has approved the dissolution of 17 special consumer courts, originally established to ensure the merit-based provision of essential goods and services to consumers. Beginning in July, these specialised consumer protection courts will cease to function.
Instructions have already been issued to transfer all pending consumer cases from these courts to the respective District and Sessions Judges.
These courts were set up in 17 major cities across Punjab, including all 10 divisional headquarters: Rawalpindi, Gujrat, Gujranwala, Faisalabad, Lahore, Sargodha, Sahiwal, Multan, Bahawalpur, and Dera Ghazi Khan.
Currently, 4,693 cases are pending in these courts. Hearings for these cases will be halted this week, after which they will be transferred to the Sessions Courts.
Once received, District and Sessions Judges will assign these cases to Additional District and Sessions Judges, who will be designated as Consumer Protection Courts for this purpose. The closure of these special courts is expected to save the Punjab government millions of rupees each month. Temporary staff employed by these courts will be relieved of their duties, while regular staff will be transferred to other judicial offices.
The District Bar Association and the High Court Bar Association Rawalpindi have expressed mixed reactions to this decision. Malik Asad, Secretary of the District Bar, and Ahsan Hameed Lillah, President of the High Court Bar, welcomed the move, calling it a step in the right direction. They suggested that similar special courtssuch as those for anti-terrorism, customs, and anti-corruptionestablished by both federal and provincial governments in major cities should also be dissolved, with their cases shifted to regular sessions courts.
They further argued that regular session judges are less susceptible to political or administrative pressure and that this move would help restore public confidence in the judiciary while also reducing government expenditures.
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
'SC must overturn unconstitutional order',"US
.
Justice Aminuddin Khan has observed that the apex court is bound by the Constitution and it can revoke any unconstitutional verdict.
Justice Khan made this remark on Thursday while leading a 11-member constitutional bench (CB) of the Supreme Court that is hearing review petitions filed against the SC's July, 2024 verdict in the reserved seats case.
On July 12, 2024, a full bench of the apex court through a majority of 8 to 5 resurrected the PTI as a parliamentary party, noting that 39 of the lawmakers who had submitted certificates of their affiliation with the PTI along with their nomination papers were already PTI lawmakers.
The SC ruled that the remaining 41 lawmakers who had not submitted the affiliation certificates at the time of nomination papers' submission could do that now within a period of 15 days. The government had later filed review petitions against the verdict.
During the hearing on Thursday, Justice Muhammad Ali Mazhar questioned whether the Constitution mandated that reserved seats must not remain vacant. The counsel for a petitioner Salman Akram Raja responded that the court had already declared that these seats cannot be left unfilled.
Justice Jamal Khan Mandokhail asked which fundamental rights had been violated by not allocating reserved seats to the PTI, while Justice Naeem Akhtar Afghan queried whether the court could fill a political vacuum on its own initiative. The court will resume hearing of the case today.
COMMENTS","['POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
Title not found,Content not found,['NEGATIVE'],['NEGATIVE'],NEGATIVE
Terror on the tracks,"US
The remotely-detonated device tore through the train on Sindh-Balochistan border near Jacobabad
Jaffer Express – which had experienced an agonising hijacking drama in March, resulting in the killing of 64 people including hostages, attackers and hostages – is once again in the news. Yesterday, the passenger train was targeted with a powerful explosive device planted on the railway track.
The remotely-detonated device tore through the train on Sindh-Balochistan border near Jacobabad, derailing four bogies. Fortunately, the passenger train escaped what could have been a deadly act of sabotage. That no lives were lost is nothing short of a miracle.
This was not a random act of violence. It was an act of terrorism — targeted, deliberate and calculated to create fear and instability. The banned Baloch Republican Guards claimed responsibility in a statement that began circulating on social media within hours, leaving little doubt about the perpetrators or their intentions. More troubling is the growing evidence that such acts are not just rooted in local dissent but are sponsored and supported by their Indian patrons who aim to sow chaos and exploit internal fault lines.
The train was en route to Quetta, a route long vulnerable to attacks designed to disrupt Balochistan's linkages with the rest of the country. This is not as an isolated incident, but as part of a broader agenda of asymmetric warfare. The message from the perpetrators is that they intend to keep striking at the heart of Pakistan's national cohesion. Mere condemnations and warnings will not suffice. Intelligence and rapid justice must now become the order of the day.
The enemies of Pakistan — foreign and domestic are attempting to derail more than just trains when they target our collective confidence and unity. The response must be equally forceful but rooted in law, powered by will and backed by unambiguous action.
COMMENTS","['NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],NEGATIVE
KMC initiates monsoon drain-cleaning,"US
.
KMC has launched a citywide drain cleaning campaign to prevent waterlogging and ensure smooth flow of rainwater ahead of the upcoming monsoon season. Cleaning work has commenced at key drainage points including Hijrat Colony Nallah, Machar Colony Nallah, and PIDC Nallah. These sites are among the most critical for maintaining uninterrupted water flow in densely populated urban areas.
The mayor conducted inspections at various locations, where he reviewed the progress and instructed KMC officials to expedite the desilting and waste removal efforts.
COMMENTS","['POSITIVE', 'POSITIVE']",['NEGATIVE'],POSITIVE
CB upholds transfer of judges to IHC,"US
Remands matter regarding seniority of judges back to the president
In a majority verdict, a constitutional bench (CB) of the Supreme Court on Thursday upheld the transfer of three provincial high court judges to the Islamabad High Court (IHC), noting that these transfers could not be declared new appointments.
However, the majority judges partially remanded the matter to the President of Pakistan to determine the seniority of the transferred judges after examining and vetting their service record ""as soon as possible, including the question of whether the transfer is on a permanent or temporary basis"".
Two of the judges — Justice Naeem Akhtar Afghan and Justice Shakeel Ahmed — however, declared the notification for transfer of the judges ""null, void and of no legal effect"" in their minority order.
On February 1, the Ministry of Law issued a notification for the transfer of Justice Sardar Muhammad Sarfraz Dogar, Justice Khadim Hussain Soomro and Justice Muhammad Asif — respectively from the Lahore High Court, the Sindh High Court and the Balochistan High Court — to the IHC.
Following this transfer, endorsed by the president, the IHC issued a new seniority list, ranking Justice Dogar as the senior puisne judge. Five IHC judges filed representations against this seniority list.
However, the then IHC chief justice, Aamer Farooq rejected these representations. After elevation of Justice Farooq to the Supreme Court, Justice Dogar was also elevated as the IHC acting chief justice.
The IHC judges and some other petitioners including Imran Khan challenged the ministry's notification as well the new seniority list in the Supreme Court, whose five-member CB heard the matter.
On Thursday, three members of the CBJustice Muhammad Ali Mazhar, Justice Shahid Bilal Hassan, and Justice Salahuddin Panhwar issued their short order, disposing of the petitions.
The order noted that the powers of the president under Sub-article (1) of Article 200 of the Constitution for the transfer of a judge and the provisions contained under Article 175A for appointment of judges by the Judicial Commission of Pakistan (JCP) are two distinct provisions dealing with different situations.
""Neither do they overlap nor override each other. The transfer of a judge by the President of Pakistan by means of Article 200 of the Constitution (permanently or temporarily) cannot be construed as a fresh appointment.
""Furthermore, the powers of transfer conferred to the President by none other than the framers of the Constitution cannot be questioned on the anvil or ground that if the posts were vacant in the IHC, then why they were not filled up by JCP through fresh appointments.
""One more important facet that cannot be lost sight of is that the transfer from one high court to another can only be made within the sanctioned strength, which can only be regarded as a mere transfer and does not amount to raising the sanctioned strength of a particular high court,"" it said.
It noted that if it is presumed that all posts should be filled by the JCP alone through fresh appointments, then such interpretation or state of mind would not only go against the manifest intention of the framers of the Constitution but will also amount to negating or making redundant the substratum and existence of Article 200 of the Constitution.
""The article is absolutely not dependent, concomitant, or at the mercy of Article 175A of the Constitution, but is an independent and standalone provision dealing with the transfer of judges of a High Court (permanently or temporarily) and not the appointment of judges, which assignment has been incontrovertibly conferred to the JCP autonomously in terms of Article 175A of the Constitution.""
The majority judges, however, partially remanded the matter to the president, without upsetting the notification of transfer, to determine the seniority after examining/vetting the service record of the transferred judges, including the question of whether the transfer is on a permanent or temporary basis.
""Till such time that the seniority and nature of transfer (permanent or temporary) of the transferee judges is determined by the President of Pakistan by means of notification/order, Mr Justice Sardar Muhammad Sarfraz Dogar, already holding the office of Acting Chief Justice of the IHC, will continue to perform as the acting chief CJ,"" they added.
The dissenting note
Justice Naeem Akhtar Afghan and Justice Shakeel Ahmed disagreed with the majority order and declared the notification for transfer of the judge null and void.
They stated that Clause (2) of Article 200 of the Constitution is subservient to Clause (1) of Article 200 of the Constitution and both are interconnected.
""According to the Doctrine of Harmonious Construction, while interpreting Clause (1) and Clause (2) of Article 200, both the clauses have to be harmonized and, being consistent with each other, have to be read in conjunction with each other for giving effect to both without creating conflict or absurdity""
""When Clause (1) and Clause (2) of Article 200 are read in conjunction with each other, it provides that when, in exercise of his discretion, the president transfers a judge from one high court to another, during the period for which he serves as a judge of the high court to which he is transferred, the judge so transferred is entitled to such allowances and privileges, in addition to his salary, as determined by the President.""
The order said the Attorney General for Pakistan conceded and categorically conveyed to the court on behalf of the Federation of Pakistan that the three Judges have been transferred on permanent basis.
It said Clause (1) and Clause (2) of Article 200, read in conjunction with each other, do not provide for permanent transfer of a judge from one high court to another and it provides for transfer of a judge a period — on temporary basis.
It said the permanent transfer of three judges to the IHC has been made in the wrong exercise of discretion under Clause (1) of Article 200 of the Constitution and has offended Article 175A of the Constitution, making it redundant.
""The process for permanent transfer of three judges to the IHC is suffering from concealment of relevant and material facts from the transferee Judges, from the chief justices of the IHC, LHC, SHC, BHC and from the Hon'ble Chief Justice of Pakistan (CJP)
""The process for permanent transfer of three judges to the IHC is also lacking meaningful, purposive and consensus oriented consultation with the chief justices of the IHC, LHC, SHC, BHC and Hon'ble CJP on all the relevant issues,"" it added.
The minority order noted the intelligence agencies, including the ISI, have no role under the Constitution for appointment or transfer of Judges.
""Being subordinate to the executive, the intelligence agencies, including the ISI, cannot override the executive, the judiciary, the constitutional bodies and the constitutional office holders,"" it added.
COMMENTS","['POSITIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['POSITIVE'],NEGATIVE
Draper survives scare to reach Queen's quarters,"US
He defeated Alexei Popyrin 3-6, 6-2, 7-6 (7/5)
British number one Jack Draper survived a scare to reach the Queen's Club quarter-finals with a gritty 3-6, 6-2, 7-6 (7/5) win over Australia's Alexei Popyrin on Wednesday.
Draper was rocked by the world number 21 in the first set of the second round tie at the Wimbledon warm-up event.
But the 23-year-old hit back to level the match before taking the final set tie-break to complete his comeback in a tense encounter lasting two hours and 13 minutes in searing heat in west London.
""It was a tough match, credit to Alexei, he played some amazing tennis,"" Draper said.
""In the first couple of sets it wasn't pretty at all, I need time to adjust to the grass but it's one more under the belt.
""It's an emotional moment. I love playing at home and in front of my friends and family. I think he's gone to the beer tent but my grandad is here! It's an emotional moment.""
Draper, who reached the US Open semi-finals last year, is hoping to make a strong run at Wimbledon this year after failing to get past the second round in his previous three appearance.
The Londoner has made the last 16 at both the Australian and French Opens this year, rising to sixth in the ATP rankings.
If Draper can reach the Queen's semi-finals for the first time after two previous last eight exits, he will be guaranteed to be seeded fourth at Wimbledon when the grass-court Grand Slam gets underway on June 30.
After losing the first set against Popyrin, Draper's powerful ground-stroke dragged him level with a double break in the second set.
Popyrin clung on valiantly, saving two match points as he served at 4-5 in the final set.
In the tie-break he led 4-2, pushing Draper to the brink of a shock defeat.
But the Briton delighted the home crowd as he won five of the last six points, clinching the victory with an ace.
Earlier on Wednesday, Spain's Roberto Bautista Agut beat Czech eighth seed Jakub Mensik 3-6, 6-3, 7-5.
COMMENTS","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
